id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3083212;48.2233666;8003;32.2;3;Scheduled;0
3;16.369448;48.2235657;4774;21.03;3;Scheduled;0
4;16.29052;48.2125488;10368;26.01;2;Scheduled;0
5;16.3195395;48.1560293;13217;22.12;3;Scheduled;0
6;16.2771417;48.1542445;9724;22.9;3;Scheduled;0
7;16.3898564;48.1432395;12758;32.62;3;Scheduled;0
8;16.2731241;48.1879173;10538;30.8;3;Scheduled;0
9;16.4047518;48.1846417;8461;24.01;3;Scheduled;0
10;16.3974802;48.138088;4049;27.43;3;Scheduled;0
11;16.3778727;48.213534;13498;21.25;3;Scheduled;0
12;16.335199;48.2471619;11570;25.31;3;Scheduled;0
13;16.5234499;48.214644;12256;34.54;3;Scheduled;0
14;16.3286983;48.1385561;8788;29.37;3;Scheduled;0
15;16.3381316;48.2085805;1300;29.97;2;Scheduled;0
16;16.3530939;48.2519371;14261;24.69;3;Scheduled;0
17;16.3508677;48.1346426;15853;26.09;3;Scheduled;0
18;16.3835525;48.207399;8521;34.94;3;Scheduled;0
19;16.3776526;48.1981238;1798;32.83;3;Scheduled;0
20;16.3199041;48.1543411;12104;34.3;3;Scheduled;0
21;16.3377833;48.1520489;13902;32.18;3;Scheduled;0
22;16.3506555;48.1976346;9940;31.73;2;Scheduled;0
23;16.5363225;48.2586376;8228;24.02;3;Scheduled;0
24;16.37654;48.2872829;1128;31.43;3;Scheduled;0
25;16.4875304;48.2236388;8920;34.79;3;Scheduled;0
26;16.3166329;48.1657007;877;24.4;2;Scheduled;0
27;16.4095373;48.1592177;8676;25.99;3;Scheduled;0
28;16.3209273;48.1819349;10125;32.18;2;OnDemand;3.68
29;16.4582273;48.2638569;12800;21.16;1;OnDemand;9.84
30;16.3359998;48.1945473;14764;25.46;2;OnDemand;12.8
31;16.3481836;48.1869917;3671;26.64;2;OnDemand;21.34
32;16.4612148;48.2377907;7412;22.35;1;OnDemand;21.47
33;16.4410141;48.2339574;12406;28.73;1;OnDemand;28.06
34;16.4136884;48.2370209;13998;34.55;1;OnDemand;31.28
35;16.4704531;48.2542181;7417;34.84;1;OnDemand;31.87
36;16.4471977;48.2400316;15012;22.65;1;OnDemand;37.93
37;16.4421008;48.2485939;7215;28.13;1;OnDemand;39.87
38;16.4260614;48.2680695;15963;25.76;1;OnDemand;45.75
39;16.4481685;48.2599743;8594;30.14;1;OnDemand;53.87
40;16.4051379;48.2569486;1816;24.04;1;OnDemand;56.18
41;16.301868;48.192121;13748;27.04;2;OnDemand;58.45
42;16.4598374;48.2408557;13976;22.58;1;OnDemand;69.61
43;16.457939;48.2280799;11658;25.54;1;OnDemand;77.52
44;16.4523929;48.2487411;14797;30.88;1;OnDemand;79.05
45;16.4667879;48.2481022;13982;27.29;1;OnDemand;90.72
46;16.3299769;48.203845;2825;20.96;2;OnDemand;93.67
47;16.3434316;48.1915825;10770;31.77;2;OnDemand;96.1
48;16.4512762;48.244705;7464;26.27;1;OnDemand;97.44
49;16.4225607;48.2475658;7838;34.72;1;OnDemand;111.85
50;16.3196157;48.1970157;15981;24.24;2;OnDemand;119.2
51;16.4578308;48.2455037;11958;32.72;1;OnDemand;126.22
52;16.4423457;48.253338;7502;21.23;1;OnDemand;131.93
53;16.2976041;48.1944269;839;33.3;2;OnDemand;135.31
54;16.4403531;48.2466221;8968;27.08;1;OnDemand;140.37
