id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3492475;48.2260964;586;24.17;3;Scheduled;0
3;16.3341795;48.2011558;2866;27.19;2;Scheduled;0
4;16.4114637;48.1788774;1794;31.7;3;Scheduled;0
5;16.4418009;48.2803137;4166;33.51;3;Scheduled;0
6;16.3897462;48.2175578;683;34.15;3;Scheduled;0
7;16.3677793;48.2022641;14706;26.23;3;Scheduled;0
8;16.4522819;48.2345906;10229;25.01;1;Scheduled;0
9;16.3645305;48.2664005;13044;24.24;3;Scheduled;0
10;16.3886766;48.2068659;4793;21.08;3;Scheduled;0
11;16.2339968;48.2018906;306;21.06;3;Scheduled;0
12;16.5325727;48.2491756;2359;22.38;3;Scheduled;0
13;16.3929186;48.2582852;6557;22.26;3;Scheduled;0
14;16.4734302;48.2182875;13373;31.28;3;Scheduled;0
15;16.4703083;48.2237604;10853;21.44;3;Scheduled;0
16;16.2074912;48.2027922;13441;29.17;3;Scheduled;0
17;16.3889106;48.2170098;14487;23.01;3;Scheduled;0
18;16.3932494;48.194287;5504;27.55;3;Scheduled;0
19;16.3224864;48.2632421;13907;21.94;3;Scheduled;0
20;16.3853288;48.2397347;766;20.04;3;Scheduled;0
21;16.3853005;48.220616;14058;29.66;3;Scheduled;0
22;16.3227102;48.1378902;410;23.62;3;Scheduled;0
23;16.4648681;48.2165655;15724;26.3;3;Scheduled;0
24;16.4158228;48.2830601;9775;30.73;3;Scheduled;0
25;16.3445563;48.178493;5295;21.51;2;Scheduled;0
26;16.3646881;48.2593788;15204;29.1;3;Scheduled;0
27;16.3351198;48.2511595;6012;23.19;3;Scheduled;0
28;16.2351504;48.2004214;897;33.42;3;Scheduled;0
29;16.3637095;48.1954769;1951;28.45;3;Scheduled;0
30;16.3870052;48.2224879;4398;23.72;3;Scheduled;0
31;16.4136411;48.1817892;15659;30.96;3;Scheduled;0
32;16.4194964;48.1712139;8388;23.99;3;Scheduled;0
33;16.3188298;48.1804677;10126;31.31;2;Scheduled;0
34;16.3606722;48.2158553;15228;34.37;3;Scheduled;0
35;16.3849501;48.2149839;14485;27.22;3;Scheduled;0
36;16.5332835;48.2087315;13764;33.64;3;Scheduled;0
37;16.314109;48.2234219;7999;34.85;3;Scheduled;0
38;16.3750993;48.2520737;9071;23.49;3;Scheduled;0
39;16.2811698;48.1932086;432;24.23;2;Scheduled;0
40;16.364901;48.1429277;12341;30.56;3;Scheduled;0
41;16.2808185;48.195939;15870;32.5;2;Scheduled;0
42;16.4516144;48.2825136;4298;26.99;3;Scheduled;0
43;16.4507685;48.2063412;11855;25.86;3;Scheduled;0
44;16.3209273;48.1819349;10125;21.41;2;Scheduled;0
45;16.3247116;48.1553955;5524;31.3;3;Scheduled;0
46;16.4539912;48.1921241;9907;31.89;3;Scheduled;0
47;16.499191;48.2576876;9280;26.81;3;Scheduled;0
