id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.4603543;48.2231718;13262;27.55;3;Scheduled;0
3;16.3713021;48.1708098;4805;23.02;3;Scheduled;0
4;16.27845;48.1732016;11013;23;3;Scheduled;0
5;16.4184766;48.2628529;6462;22.67;1;OnDemand;1.22
6;16.4371601;48.2436821;15143;24.11;1;OnDemand;8.34
7;16.3409637;48.1961098;1337;21.96;2;OnDemand;10.11
8;16.3370293;48.1808954;15795;32.88;2;OnDemand;15.32
9;16.298877;48.186799;15015;29.68;2;OnDemand;19.65
10;16.4487851;48.2395328;5063;29.04;1;OnDemand;25.59
11;16.3399682;48.1957006;6609;34.58;2;OnDemand;26.85
12;16.347839;48.1959422;2102;25.65;2;OnDemand;35.58
13;16.4315868;48.2386466;5075;32.29;1;OnDemand;45.32
14;16.3524843;48.1980388;15776;23.4;2;OnDemand;70.83
15;16.4279021;48.2510251;6460;23.1;1;OnDemand;74.63
16;16.4044412;48.2509023;7246;22.91;1;OnDemand;74.76
17;16.4516795;48.2608412;5609;23.61;1;OnDemand;114.59
18;16.4348912;48.241793;10286;34.7;1;OnDemand;123.28
19;16.333832;48.1950485;1918;27.86;2;OnDemand;128.76
20;16.2797836;48.1966875;453;32.4;2;OnDemand;131.61
21;16.3020645;48.1972657;888;30.06;2;OnDemand;134.62
22;16.4440372;48.266891;9366;34.67;1;OnDemand;138.44
23;16.4588305;48.2415518;10854;20.86;1;OnDemand;155.62
24;16.4346805;48.251588;10002;25.05;1;OnDemand;167.31
25;16.3475056;48.1878612;3668;20.19;2;OnDemand;171.54
26;16.4721079;48.235396;7826;25.44;1;OnDemand;176.47
27;16.337218;48.1905816;350;23.15;2;OnDemand;178.45
28;16.3320022;48.1979076;2737;22.28;2;OnDemand;181.45
29;16.4585342;48.2380359;13175;34.04;1;OnDemand;182.86
30;16.339337;48.1936073;6038;26.02;2;OnDemand;194.66
31;16.3163468;48.1751637;1548;27.29;2;OnDemand;210.1
32;16.4381664;48.2504517;13870;30.22;1;OnDemand;237.1
33;16.424265;48.2270001;6160;32.81;1;OnDemand;239.59
34;16.4745636;48.2436784;9735;33.69;1;OnDemand;242.03
35;16.4527206;48.2282808;2122;27.14;1;OnDemand;245.25
36;16.4469858;48.2400708;15010;30.71;1;OnDemand;267.52
37;16.3440176;48.1792131;7870;32.45;2;OnDemand;270.88
38;16.4093488;48.2436314;4377;30.14;1;OnDemand;285.95
39;16.3121637;48.1682383;5597;25.1;2;OnDemand;287.69
40;16.3375176;48.1856216;749;33.36;2;OnDemand;290.85
41;16.3480899;48.1992479;10579;27.93;2;OnDemand;295.28
42;16.434959;48.2561143;4467;33.12;1;OnDemand;312.29
43;16.3208627;48.1954179;2759;23.88;2;OnDemand;315.35
44;16.441812;48.2336312;7390;28.14;1;OnDemand;315.75
45;16.4477631;48.2504956;13128;23.24;1;OnDemand;325.07
46;16.3254141;48.1718379;15577;23.25;2;OnDemand;325.19
47;16.4439093;48.2737388;7304;27.11;1;OnDemand;327.82
48;16.4216268;48.2361111;11935;33.39;1;OnDemand;341.81
49;16.3432442;48.2003643;2058;24.53;2;OnDemand;351.12
50;16.4467721;48.245558;7373;28.33;1;OnDemand;358.62
51;16.448016;48.2702852;4433;31.33;1;OnDemand;359.34
