id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3083212;48.2233666;8003;31.7;3;Scheduled;0
3;16.369448;48.2235657;4774;33.21;3;Scheduled;0
4;16.29052;48.2125488;10368;26.2;2;Scheduled;0
5;16.3195395;48.1560293;13217;20.96;3;Scheduled;0
6;16.2771417;48.1542445;9724;25.03;3;Scheduled;0
7;16.442854;48.2469667;5497;30.86;1;OnDemand;9.27
8;16.3319441;48.2062581;2871;25.06;2;OnDemand;11.09
9;16.4326826;48.2384822;7781;29.46;1;OnDemand;24.81
10;16.2991636;48.1806061;11111;32.61;2;OnDemand;69.83
11;16.299944;48.1737603;9881;32.84;2;OnDemand;95.33
12;16.3367938;48.1959807;8265;25.87;2;OnDemand;96.59
13;16.347039;48.2003542;1448;25.71;2;OnDemand;96.71
14;16.3209273;48.1819349;10125;33.43;2;OnDemand;102.86
15;16.4582273;48.2638569;12800;29.66;1;OnDemand;113.18
16;16.4314778;48.247602;12555;31.12;1;OnDemand;125.2
17;16.3082959;48.2005611;1151;29.08;2;OnDemand;134.93
18;16.4612148;48.2377907;7412;33.55;1;OnDemand;135.15
19;16.3296858;48.1959362;870;24.41;2;OnDemand;141.22
20;16.4559659;48.2258868;2283;22.87;1;OnDemand;143.85
21;16.2955212;48.1816033;15051;33.3;2;OnDemand;147.4
22;16.4148677;48.232392;6324;27.55;1;OnDemand;152.28
23;16.4262096;48.2731675;10705;33.16;1;OnDemand;158.02
24;16.2974341;48.170406;7142;22.84;2;OnDemand;160.81
25;16.3316716;48.1964612;2729;31.37;2;OnDemand;161.64
26;16.4367914;48.2592096;4469;30.87;1;OnDemand;165.43
27;16.2994604;48.1925091;2788;34.16;2;OnDemand;184.1
28;16.3002938;48.172131;9750;28.21;2;OnDemand;214.33
29;16.3300013;48.17391;6332;30.68;2;OnDemand;219.1
30;16.2869995;48.2086948;1042;25.83;2;OnDemand;221.22
31;16.4523929;48.2487411;14797;21.51;1;OnDemand;223.78
32;16.2989533;48.189136;2794;33.91;2;OnDemand;243.31
33;16.4479661;48.2646427;13251;24.25;1;OnDemand;248.99
34;16.3434316;48.1915825;10770;28.86;2;OnDemand;253.06
35;16.3074505;48.2021313;1154;21.66;2;OnDemand;255.3
36;16.3334845;48.1929135;14767;32.61;2;OnDemand;290.22
37;16.427724;48.2398183;11946;24.77;1;OnDemand;295.5
38;16.3315881;48.1931779;1914;31.74;2;OnDemand;307.25
39;16.3130869;48.2026022;1177;24.01;2;OnDemand;316.8
40;16.4673137;48.2473104;13111;23.28;1;OnDemand;318.58
41;16.4087417;48.2547957;13622;27.75;1;OnDemand;325.27
42;16.3389968;48.1897937;13281;24.03;2;OnDemand;333.27
43;16.3331449;48.1880469;14515;22.72;2;OnDemand;342.89
44;16.464288;48.2307661;5479;27.78;1;OnDemand;350.58
45;16.4386927;48.2576225;13503;28.44;1;OnDemand;357.2
46;16.442339;48.2341939;7391;21.94;1;OnDemand;359.75
47;16.3261491;48.210463;2398;23.85;2;OnDemand;361.55
48;16.4491715;48.2556169;10003;30.77;1;OnDemand;380.23
49;16.4377885;48.2395439;11637;21.5;1;OnDemand;388.92
