id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3492475;48.2260964;586;28.22;3;Scheduled;0
3;16.3341795;48.2011558;2866;20.35;2;Scheduled;0
4;16.4114637;48.1788774;1794;33.46;3;Scheduled;0
5;16.4418009;48.2803137;4166;33.87;3;Scheduled;0
6;16.3897462;48.2175578;683;22.04;3;Scheduled;0
7;16.3677793;48.2022641;14706;32.75;3;Scheduled;0
8;16.4522819;48.2345906;10229;30.04;1;Scheduled;0
9;16.3645305;48.2664005;13044;22.66;3;Scheduled;0
10;16.2824516;48.1899069;829;30.97;2;OnDemand;0.99
11;16.3192045;48.1943632;2746;24.23;2;OnDemand;2.58
12;16.4887995;48.2367729;7819;27.61;3;OnDemand;12.24
13;16.44474;48.2440977;7126;25.03;1;OnDemand;14.23
14;16.3761275;48.2510009;7583;21.61;3;OnDemand;16.17
15;16.4430093;48.2542116;12486;25.4;1;OnDemand;18.39
16;16.2609515;48.2079729;11206;24.61;3;OnDemand;21.53
17;16.3409187;48.239595;10753;20.2;3;OnDemand;22.98
18;16.3034883;48.2046106;73;33.59;2;OnDemand;23.8
19;16.3779167;48.2410445;15610;27.28;3;OnDemand;30.72
20;16.3314063;48.1773782;7865;31.8;2;OnDemand;37.28
21;16.4071197;48.2425416;4380;31.73;1;OnDemand;38.73
22;16.4281368;48.2669784;6528;30.29;1;OnDemand;40.34
23;16.3254857;48.2045379;2810;25.31;2;OnDemand;44.36
24;16.2663666;48.1539077;6731;34.87;3;OnDemand;50.02
25;16.4379716;48.2496786;7214;22;1;OnDemand;52.94
26;16.3207849;48.2073268;2384;25.84;2;OnDemand;57.77
27;16.4238171;48.2632184;7198;26.44;1;OnDemand;59.33
28;16.3979153;48.1571766;6980;28.68;3;OnDemand;62.78
29;16.3363267;48.1903345;575;28.91;2;OnDemand;63.68
30;16.3327599;48.2081087;14446;31.87;2;OnDemand;67.32
31;16.3578789;48.2446037;14431;22.85;3;OnDemand;74.17
32;16.336894;48.1992768;2861;26.77;2;OnDemand;81.98
33;16.2823239;48.2073217;225;24.58;2;OnDemand;84.26
34;16.3372717;48.1902405;3641;32.65;2;OnDemand;88.54
35;16.3641085;48.199878;3940;22.04;3;OnDemand;92.1
36;16.3536369;48.1919547;760;30.46;2;OnDemand;93.02
37;16.419739;48.1855287;6940;34.66;3;OnDemand;96.28
38;16.3144451;48.1748688;15745;26.14;2;OnDemand;101.16
39;16.3241926;48.1794445;5336;22.37;2;OnDemand;102.18
40;16.3578098;48.1930014;764;26.5;3;OnDemand;104.28
41;16.4520961;48.2864112;4283;29.08;3;OnDemand;111.43
42;16.3298078;48.2030642;2817;20.1;2;OnDemand;112.9
43;16.4404783;48.2436399;12559;26.06;1;OnDemand;113.2
44;16.4082392;48.2531243;10187;24.11;1;OnDemand;113.86
45;16.3980979;48.1532939;8648;33.06;3;OnDemand;115.41
46;16.3184007;48.1991936;13218;27.69;2;OnDemand;116
47;16.4421008;48.2485939;7215;26.25;1;OnDemand;119.56
48;16.355589;48.1964948;1785;33.35;2;OnDemand;122
49;16.4338562;48.2651156;4132;22.75;1;OnDemand;130.7
50;16.2852426;48.1987918;418;23.63;2;OnDemand;133.2
51;16.457297;48.2399054;12685;20.91;1;OnDemand;134.93
52;16.3767641;48.2032392;3961;20.99;3;OnDemand;137.59
53;16.436439;48.274013;4436;23;1;OnDemand;143.13
54;16.3200995;48.1854704;10127;26.16;2;OnDemand;145.05
55;16.4191134;48.2614083;6461;31.83;1;OnDemand;146.64
56;16.4033445;48.1980468;3578;27.45;3;OnDemand;146.86
57;16.3040767;48.1882276;13589;24.17;2;OnDemand;147.34
58;16.4445936;48.2351459;4349;21.04;1;OnDemand;150.13
59;16.2937498;48.1950516;445;22.65;2;OnDemand;150.54
60;16.3157248;48.2127996;2901;20.48;2;OnDemand;151.35
61;16.3446842;48.1440164;9008;33.36;3;OnDemand;154.1
62;16.2788357;48.1842121;3016;22.98;2;OnDemand;156.55
63;16.328507;48.1996148;2731;28.86;2;OnDemand;160.69
64;16.4509699;48.2437326;10855;33.43;1;OnDemand;167.77
65;16.4176632;48.2555882;12472;34.18;1;OnDemand;168.75
66;16.4658365;48.2482008;13162;21.33;1;OnDemand;169.04
67;16.4521483;48.2418665;10175;33.42;1;OnDemand;170.83
68;16.2849753;48.1641321;9757;29.4;3;OnDemand;171.01
69;16.4812858;48.2172117;2158;20.24;3;OnDemand;171.12
70;16.3445591;48.1816327;7875;28.21;2;OnDemand;179.43
71;16.34025;48.2292603;3469;20.45;3;OnDemand;183.51
72;16.3411229;48.1905532;3644;31.13;2;OnDemand;187.87
73;16.2960915;48.2006581;14121;31.98;2;OnDemand;189.65
74;16.439578;48.2301091;7394;31.28;1;OnDemand;195.1
75;16.3530068;48.1891583;3739;22.47;2;OnDemand;197.66
76;16.4325554;48.2362184;4335;34.91;1;OnDemand;198.46
77;16.3045624;48.1898081;1247;20.89;2;OnDemand;199.79
78;16.2932012;48.173404;12124;29.28;2;OnDemand;199.95
79;16.4215136;48.2988043;7914;20.57;3;OnDemand;200.88
80;16.4308869;48.2663816;4406;23.8;1;OnDemand;201.44
81;16.4507685;48.2063412;11855;28.42;3;OnDemand;204.2
82;16.3068923;48.2048785;1161;27.88;2;OnDemand;210.46
83;16.4303625;48.2511907;13872;34.41;1;OnDemand;214.52
84;16.2995761;48.1945361;842;21.76;2;OnDemand;214.6
85;16.3562931;48.2173624;3338;32.6;3;OnDemand;222.04
86;16.4139242;48.2634082;6465;25.06;1;OnDemand;225.69
87;16.2618277;48.1695412;10977;25.91;3;OnDemand;225.83
88;16.451757;48.2469058;10723;23.41;1;OnDemand;228.61
89;16.4540679;48.2682898;7487;31.83;1;OnDemand;232.87
90;16.3310016;48.2108698;1512;26.75;2;OnDemand;233.18
91;16.4535021;48.2346587;10228;25.71;1;OnDemand;233.97
92;16.5284591;48.2177333;7101;22.31;3;OnDemand;234.01
93;16.32349;48.1919079;2766;20.01;2;OnDemand;237.12
94;16.4572392;48.2307273;10036;20.03;1;OnDemand;242.16
95;16.2981242;48.1749972;15478;31.12;2;OnDemand;242.84
96;16.350701;48.2001259;61;34.02;2;OnDemand;253.57
97;16.4046417;48.2574132;15373;31.06;1;OnDemand;254.68
98;16.4515466;48.2446577;7413;33.88;1;OnDemand;260.25
99;16.3281779;48.201833;2840;22.29;2;OnDemand;261.71
100;16.4610869;48.2457388;7410;30.4;1;OnDemand;264.68
101;16.3367537;48.2041797;67;20.3;2;OnDemand;265.87
102;16.3078813;48.1896482;1248;23.37;2;OnDemand;266.11
103;16.3549169;48.1935957;3906;23.9;2;OnDemand;269.6
104;16.3145987;48.2011948;13553;28.98;2;OnDemand;271.69
105;16.2922981;48.164165;13776;25.2;3;OnDemand;279.59
106;16.3367735;48.2283379;2012;25.64;3;OnDemand;280.71
107;16.3344789;48.1937512;7580;33.88;2;OnDemand;281.53
108;16.341276;48.1979191;2072;28.11;2;OnDemand;290.6
109;16.3470272;48.199126;10580;27.26;2;OnDemand;290.72
110;16.3262565;48.2077626;110;26.24;2;OnDemand;291.42
111;16.2838988;48.226923;11316;26.61;3;OnDemand;292.66
112;16.3414074;48.2093346;10451;29.1;2;OnDemand;294.25
113;16.2729151;48.176974;11008;34.9;3;OnDemand;294.4
114;16.3018287;48.1738131;13570;25.69;2;OnDemand;295.5
115;16.3370263;48.1810022;15793;29.61;2;OnDemand;298.58
116;16.3547158;48.2291147;14717;32.2;3;OnDemand;299.84
117;16.4066047;48.1747858;15433;30.3;3;OnDemand;300.55
118;16.3441123;48.1942814;8264;29.77;2;OnDemand;304.21
119;16.3357604;48.2041378;2867;22.48;2;OnDemand;305.54
120;16.3163086;48.1978861;1094;20.17;2;OnDemand;305.89
121;16.3337179;48.1846466;344;31.29;2;OnDemand;313.74
122;16.3358293;48.1754171;13824;24.37;2;OnDemand;323.23
123;16.3860927;48.2911489;11964;26.58;3;OnDemand;324.2
124;16.2819123;48.1874074;14241;29.44;2;OnDemand;325.61
125;16.3624313;48.155106;9005;25.62;3;OnDemand;331.98
126;16.3088942;48.2130995;6930;24.12;2;OnDemand;340.11
127;16.2675426;48.1879346;825;21.9;3;OnDemand;340.11
128;16.4431871;48.2232708;5073;21.55;1;OnDemand;344.53
129;16.3788007;48.1989704;3818;24.65;3;OnDemand;346.09
130;16.3133787;48.1713322;6337;31.66;2;OnDemand;352.43
131;16.4361049;48.2723994;4434;22.14;1;OnDemand;360.9
132;16.4432521;48.2322089;7392;32;1;OnDemand;361.18
133;16.4229471;48.2528466;15548;27.22;1;OnDemand;362.62
134;16.4410141;48.2339574;12406;28.44;1;OnDemand;364.36
135;16.4279286;48.2520038;1814;20.32;1;OnDemand;370.34
136;16.3017764;48.1861409;1651;32.79;2;OnDemand;377.97
137;16.4368328;48.2616086;5636;26.1;1;OnDemand;383.98
138;16.3500642;48.1919341;3707;23.85;2;OnDemand;385.98
139;16.4429868;48.2446405;12525;22.53;1;OnDemand;392.21
140;16.4136181;48.2369877;671;24.45;1;OnDemand;392.78
141;16.4135363;48.2533353;13827;26.3;1;OnDemand;393.37
142;16.383679;48.2255707;14358;22.39;3;OnDemand;396.64
