id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;23.17;3;Scheduled;0
3;16.3760482;48.1839801;10936;21.37;3;Scheduled;0
4;16.4472271;48.206604;2254;27.05;3;Scheduled;0
5;16.2970579;48.1437345;6858;20.75;3;Scheduled;0
6;16.4625429;48.2433252;13176;34.56;1;Scheduled;0
7;16.354337;48.2305485;1832;31.75;3;Scheduled;0
8;16.3872213;48.1930981;3796;24.86;3;Scheduled;0
9;16.3311692;48.1915548;13533;29.17;2;Scheduled;0
10;16.3449222;48.1780321;5282;30.7;2;OnDemand;12.49
11;16.3075006;48.2171565;1645;25.04;2;OnDemand;16.66
12;16.3511549;48.1954599;1789;22.81;2;OnDemand;31.65
13;16.4384767;48.2586587;12977;25.95;1;OnDemand;55.27
14;16.3075287;48.2021168;15777;24.84;2;OnDemand;58.07
15;16.3331987;48.2148369;10513;32.24;2;OnDemand;60.9
16;16.4519632;48.2731428;7298;23.52;1;OnDemand;62.03
17;16.3339518;48.1773856;11708;29.38;2;OnDemand;62.3
18;16.3262012;48.1831466;12961;27.09;2;OnDemand;79.17
19;16.3385064;48.1870706;3656;26.84;2;OnDemand;110.53
20;16.340748;48.1914322;2108;33.92;2;OnDemand;124.65
21;16.4469575;48.2344316;14999;30.81;1;OnDemand;151.09
22;16.3151683;48.1979575;1095;28.62;2;OnDemand;160.08
23;16.4662383;48.2486708;13166;33.8;1;OnDemand;229.05
24;16.4472297;48.2274888;7119;32.7;1;OnDemand;234.52
25;16.3095215;48.2011622;1217;25.98;2;OnDemand;237.23
26;16.4200815;48.2652646;14054;24.15;1;OnDemand;274.51
27;16.4046047;48.2448947;14566;27.79;1;OnDemand;315.73
28;16.4435525;48.2336889;4123;26.83;1;OnDemand;365.1
29;16.4303625;48.2511907;13872;24.75;1;OnDemand;388.5
30;16.3538996;48.1966647;3924;22.66;2;OnDemand;388.92
