id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;25.05;3;Scheduled;0
3;16.3760482;48.1839801;10936;20.61;3;Scheduled;0
4;16.4472271;48.206604;2254;33.63;3;Scheduled;0
5;16.2970579;48.1437345;6858;32.53;3;Scheduled;0
6;16.4625429;48.2433252;13176;29.73;1;Scheduled;0
7;16.4045403;48.2573597;15368;27.36;1;OnDemand;1.09
8;16.285331;48.1987609;930;22.59;2;OnDemand;8.75
9;16.3421804;48.1917444;2109;31.26;2;OnDemand;13.33
10;16.4384767;48.2586587;12977;34.72;1;OnDemand;25.25
11;16.3075287;48.2021168;15777;23.58;2;OnDemand;26.66
12;16.3331987;48.2148369;10513;33.91;2;OnDemand;28.09
13;16.4519632;48.2731428;7298;34.87;1;OnDemand;28.66
14;16.3339518;48.1773856;11708;20.64;2;OnDemand;28.8
15;16.3262012;48.1831466;12961;24.77;2;OnDemand;37.31
16;16.3385064;48.1870706;3656;32.96;2;OnDemand;53.14
17;16.340748;48.1914322;2108;27.05;2;OnDemand;60.26
18;16.4469575;48.2344316;14999;34.49;1;OnDemand;73.61
19;16.3151683;48.1979575;1095;24.51;2;OnDemand;78.14
20;16.4662383;48.2486708;13166;21.3;1;OnDemand;112.95
21;16.4472297;48.2274888;7119;32.34;1;OnDemand;115.71
22;16.3095215;48.2011622;1217;30.88;2;OnDemand;117.08
23;16.4200815;48.2652646;14054;22.16;1;OnDemand;135.9
24;16.4046047;48.2448947;14566;27.27;1;OnDemand;156.7
25;16.4435525;48.2336889;4123;30.67;1;OnDemand;181.61
26;16.4303625;48.2511907;13872;21.38;1;OnDemand;193.42
27;16.3538996;48.1966647;3924;32.24;2;OnDemand;193.63
28;16.441812;48.2336312;7390;23.34;1;OnDemand;204.89
29;16.3266715;48.2090382;109;32.58;2;OnDemand;231.1
30;16.4455391;48.256078;4322;22.35;1;OnDemand;231.58
31;16.4388702;48.2374415;4347;29.74;1;OnDemand;235.24
32;16.4208693;48.234233;663;31.35;1;OnDemand;239.96
33;16.2792332;48.1967399;454;25.47;2;OnDemand;242.46
34;16.4265004;48.2417794;5077;33.97;1;OnDemand;248.14
35;16.4475056;48.2363373;4352;24.42;1;OnDemand;256.13
36;16.435379;48.2591717;4464;25.19;1;OnDemand;260.88
37;16.3235503;48.2188506;2946;26.41;2;OnDemand;266.56
38;16.3395185;48.2111003;2442;29.19;2;OnDemand;280.47
39;16.3297755;48.2018885;2819;27.15;2;OnDemand;285.14
40;16.3450224;48.200371;10800;30.03;2;OnDemand;287.06
41;16.2961459;48.1868581;11875;20.35;2;OnDemand;287.47
42;16.4216268;48.2361111;11935;21.94;1;OnDemand;289.83
43;16.3299769;48.203845;2825;33.08;2;OnDemand;307.2
44;16.2842232;48.2037994;906;30.57;2;OnDemand;308.21
45;16.3218663;48.2071616;2385;31.26;2;OnDemand;316.67
46;16.3389863;48.1761694;14582;27.74;2;OnDemand;338.13
47;16.4375948;48.269108;5640;28.74;1;OnDemand;344.85
48;16.4323354;48.2731297;5277;22.77;1;OnDemand;356.03
49;16.3389668;48.1900604;3690;27.15;2;OnDemand;356.82
50;16.444603;48.2531358;7501;23.94;1;OnDemand;364.82
51;16.3269769;48.1722528;14940;32.21;2;OnDemand;380.5
