id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3492475;48.2260964;586;20.25;3;Scheduled;0
3;16.3341795;48.2011558;2866;24.74;2;Scheduled;0
4;16.4114637;48.1788774;1794;21.99;3;Scheduled;0
5;16.4418009;48.2803137;4166;24.14;3;Scheduled;0
6;16.3897462;48.2175578;683;23.66;3;Scheduled;0
7;16.4579928;48.2566868;10055;20.18;1;OnDemand;0.34
8;16.416463;48.2551492;5617;27.71;1;OnDemand;0.8
9;16.4225607;48.2475658;7838;34.31;1;OnDemand;3.49
10;16.4569181;48.2271262;10171;20.52;1;OnDemand;9.04
11;16.44474;48.2440977;7126;27.93;1;OnDemand;12.01
12;16.4523929;48.2487411;14797;20.59;1;OnDemand;14.93
13;16.4430093;48.2542116;12486;24.95;1;OnDemand;18.26
14;16.4343503;48.2577718;4473;28.15;1;OnDemand;22.97
15;16.3163953;48.2001575;13548;31.02;2;OnDemand;25.69
16;16.439601;48.2720229;12278;29.4;1;OnDemand;25.72
17;16.4040721;48.2504447;5026;23.18;1;OnDemand;26.61
18;16.4476882;48.2516963;13747;27.1;1;OnDemand;32.29
19;16.4099046;48.2429127;12467;21.94;1;OnDemand;38.35
20;16.4281368;48.2669784;6528;25.14;1;OnDemand;40.77
21;16.3254857;48.2045379;2810;22.29;2;OnDemand;46.79
22;16.4422162;48.2531655;7499;24.55;1;OnDemand;55.29
23;16.4379716;48.2496786;7214;27.92;1;OnDemand;59.68
24;16.3207849;48.2073268;2384;26.23;2;OnDemand;66.92
25;16.4238171;48.2632184;7198;29.73;1;OnDemand;69.25
26;16.3269394;48.1867674;1582;25.63;2;OnDemand;74.43
27;16.3363267;48.1903345;575;20.79;2;OnDemand;75.78
28;16.3327599;48.2081087;14446;20.8;2;OnDemand;81.24
29;16.472205;48.2417144;9734;34.57;1;OnDemand;91.52
30;16.336894;48.1992768;2861;24.66;2;OnDemand;103.22
31;16.2823239;48.2073217;225;23.55;2;OnDemand;106.65
32;16.3372717;48.1902405;3641;22.45;2;OnDemand;113.07
33;16.3333474;48.1927734;14759;29.72;2;OnDemand;118.42
34;16.3536369;48.1919547;760;27.12;2;OnDemand;119.79
35;16.4522819;48.2345906;10229;30.06;1;OnDemand;124.67
36;16.3144451;48.1748688;15745;25.21;2;OnDemand;132.01
37;16.3241926;48.1794445;5336;29.02;2;OnDemand;133.52
38;16.2937615;48.2068609;995;31.23;2;OnDemand;136.69
39;16.3320628;48.1918479;14771;26.43;2;OnDemand;137.01
40;16.3291521;48.2006405;2845;23.2;2;OnDemand;145.6
41;16.3247043;48.2123914;12214;23.68;2;OnDemand;151.3
42;16.4539828;48.247647;11959;33.96;1;OnDemand;154.86
43;16.3275664;48.1910313;13504;27.5;2;OnDemand;155.78
44;16.3390104;48.1983967;60;34.84;2;OnDemand;165.22
45;16.4424978;48.2304456;11640;30.71;1;OnDemand;168.88
46;16.4338562;48.2651156;4132;30.66;1;OnDemand;181.93
47;16.2852426;48.1987918;418;21.7;2;OnDemand;185.68
48;16.457297;48.2399054;12685;30.59;1;OnDemand;188.27
49;16.3404555;48.2110004;14857;25.47;2;OnDemand;192.26
50;16.436439;48.274013;4436;23.23;1;OnDemand;200.57
51;16.3200995;48.1854704;10127;23.87;2;OnDemand;203.46
52;16.4191134;48.2614083;6461;21.65;1;OnDemand;205.83
53;16.3278515;48.2088582;12975;22.8;2;OnDemand;206.16
54;16.3040767;48.1882276;13589;34.1;2;OnDemand;206.89
55;16.4445936;48.2351459;4349;33.95;1;OnDemand;211.07
56;16.2937498;48.1950516;445;24.27;2;OnDemand;211.68
57;16.3157248;48.2127996;2901;21.74;2;OnDemand;212.9
58;16.3397116;48.1715461;10193;27.08;2;OnDemand;213.37
59;16.4524271;48.2458996;15835;34.4;1;OnDemand;217.04
60;16.328507;48.1996148;2731;29.9;2;OnDemand;223.25
61;16.4509699;48.2437326;10855;33.32;1;OnDemand;233.88
62;16.4176632;48.2555882;12472;24.19;1;OnDemand;235.34
63;16.4658365;48.2482008;13162;20.91;1;OnDemand;235.78
64;16.4521483;48.2418665;10175;31.78;1;OnDemand;238.46
65;16.2889669;48.1818977;3058;25.72;2;OnDemand;241.41
66;16.4149899;48.2325283;6317;26.91;1;OnDemand;241.6
67;16.4330098;48.2656709;4416;32.76;1;OnDemand;245.98
68;16.4716983;48.2575064;9975;33.27;1;OnDemand;246.84
69;16.3411229;48.1905532;3644;23.32;2;OnDemand;253.37
70;16.2960915;48.2006581;14121;20.38;2;OnDemand;256.06
71;16.439578;48.2301091;7394;34.04;1;OnDemand;264.22
72;16.3530068;48.1891583;3739;29.59;2;OnDemand;268.07
73;16.4325554;48.2362184;4335;20.12;1;OnDemand;269.27
74;16.3045624;48.1898081;1247;20;2;OnDemand;271.26
75;16.2932012;48.173404;12124;30.67;2;OnDemand;271.5
76;16.3414074;48.2093346;10451;21.87;2;OnDemand;279.47
77;16.3220096;48.1833903;7151;32.98;2;OnDemand;279.91
78;16.2934883;48.1964271;443;28.74;2;OnDemand;284.39
79;16.4548445;48.259866;7490;28.49;1;OnDemand;293.79
80;16.4303625;48.2511907;13872;31.65;1;OnDemand;299.89
81;16.2995761;48.1945361;842;26.16;2;OnDemand;299.99
82;16.4072802;48.2453793;12474;28.02;1;OnDemand;307.93
83;16.4580978;48.2317894;13099;26.14;1;OnDemand;310.72
84;16.4725419;48.2565189;13108;23.82;1;OnDemand;321.85
85;16.4666444;48.2480675;13110;26;1;OnDemand;330
86;16.3452065;48.2071941;2078;33.25;2;OnDemand;330.04
87;16.338667;48.2115728;71;34.71;2;OnDemand;331.79
88;16.32349;48.1919079;2766;24.73;2;OnDemand;336.46
89;16.4572392;48.2307273;10036;34.15;1;OnDemand;344.01
90;16.2981242;48.1749972;15478;34.68;2;OnDemand;345.04
91;16.350701;48.2001259;61;22.23;2;OnDemand;361.13
92;16.4046417;48.2574132;15373;25.97;1;OnDemand;362.8
93;16.4515466;48.2446577;7413;27.45;1;OnDemand;371.15
94;16.3281779;48.201833;2840;32.77;2;OnDemand;373.34
95;16.4610869;48.2457388;7410;21.37;1;OnDemand;377.79
96;16.3367537;48.2041797;67;32.99;2;OnDemand;379.58
97;16.3078813;48.1896482;1248;28.37;2;OnDemand;379.93
98;16.3549169;48.1935957;3906;21.77;2;OnDemand;385.18
99;16.3145987;48.2011948;13553;23.23;2;OnDemand;388.31
100;16.4346377;48.2416571;2188;26.85;1;OnDemand;389.46
101;16.3260587;48.1920498;2768;25.79;2;OnDemand;390.61
