id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.4603543;48.2231718;13262;31.7;3;Scheduled;0
3;16.3713021;48.1708098;4805;21.77;3;Scheduled;0
4;16.27845;48.1732016;11013;32.56;3;Scheduled;0
5;16.3816115;48.2446664;12703;21.31;3;Scheduled;0
6;16.3174785;48.2229172;12679;31.23;3;Scheduled;0
7;16.3374656;48.1710308;3560;20.98;2;OnDemand;5.9
8;16.4117175;48.2531764;9598;21.17;1;OnDemand;7.76
9;16.3370293;48.1808954;15795;21.58;2;OnDemand;13.26
10;16.298877;48.186799;15015;26.1;2;OnDemand;17.84
11;16.4487851;48.2395328;5063;34.62;1;OnDemand;24.11
12;16.3399682;48.1957006;6609;22.47;2;OnDemand;25.44
13;16.347839;48.1959422;2102;27.55;2;OnDemand;34.66
14;16.4315868;48.2386466;5075;23.02;1;OnDemand;44.95
15;16.3524843;48.1980388;15776;23;2;OnDemand;71.89
16;16.4279021;48.2510251;6460;22.67;1;OnDemand;75.9
17;16.4044412;48.2509023;7246;24.11;1;OnDemand;76.04
18;16.4516795;48.2608412;5609;21.96;1;OnDemand;118.11
19;16.4348912;48.241793;10286;32.88;1;OnDemand;127.28
20;16.333832;48.1950485;1918;29.68;2;OnDemand;133.06
21;16.2797836;48.1966875;453;29.04;2;OnDemand;136.08
22;16.3020645;48.1972657;888;34.58;2;OnDemand;139.25
23;16.4440372;48.266891;9366;25.65;1;OnDemand;143.29
24;16.4588305;48.2415518;10854;32.29;1;OnDemand;161.43
25;16.4346805;48.251588;10002;23.4;1;OnDemand;173.78
26;16.3475056;48.1878612;3668;23.1;2;OnDemand;178.25
27;16.4721079;48.235396;7826;22.91;1;OnDemand;183.45
28;16.337218;48.1905816;350;23.61;2;OnDemand;185.55
29;16.3320022;48.1979076;2737;34.7;2;OnDemand;188.71
30;16.4585342;48.2380359;13175;27.86;1;OnDemand;190.2
31;16.339337;48.1936073;6038;32.4;2;OnDemand;202.66
32;16.3163468;48.1751637;1548;30.06;2;OnDemand;218.97
33;16.4381664;48.2504517;13870;34.67;1;OnDemand;247.48
34;16.424265;48.2270001;6160;20.86;1;OnDemand;250.11
35;16.4745636;48.2436784;9735;25.05;1;OnDemand;252.69
36;16.4527206;48.2282808;2122;20.19;1;OnDemand;256.09
37;16.4469858;48.2400708;15010;25.44;1;OnDemand;279.61
38;16.3440176;48.1792131;7870;23.15;2;OnDemand;283.16
39;16.4093488;48.2436314;4377;22.28;1;OnDemand;299.07
40;16.3121637;48.1682383;5597;34.04;2;OnDemand;300.91
41;16.3375176;48.1856216;749;26.02;2;OnDemand;304.24
42;16.3480899;48.1992479;10579;27.29;2;OnDemand;308.93
43;16.434959;48.2561143;4467;30.22;1;OnDemand;326.89
44;16.3208627;48.1954179;2759;32.81;2;OnDemand;330.12
45;16.441812;48.2336312;7390;33.69;1;OnDemand;330.55
46;16.4477631;48.2504956;13128;27.14;1;OnDemand;340.39
47;16.3254141;48.1718379;15577;30.71;2;OnDemand;340.52
48;16.4439093;48.2737388;7304;32.45;1;OnDemand;343.29
49;16.4216268;48.2361111;11935;30.14;1;OnDemand;358.07
50;16.3432442;48.2003643;2058;25.1;2;OnDemand;367.89
51;16.4467721;48.245558;7373;33.36;1;OnDemand;375.82
