id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.4603543;48.2231718;13262;33.09;3;Scheduled;0
3;16.3713021;48.1708098;4805;21.66;3;Scheduled;0
4;16.27845;48.1732016;11013;34.29;3;Scheduled;0
5;16.4184766;48.2628529;6462;28.54;1;OnDemand;2.16
6;16.4371601;48.2436821;15143;20.55;1;OnDemand;14.73
7;16.3409637;48.1961098;1337;23.68;2;OnDemand;17.85
8;16.3370293;48.1808954;15795;34.68;2;OnDemand;27.04
9;16.298877;48.186799;15015;33.29;2;OnDemand;34.7
10;16.4487851;48.2395328;5063;23.61;1;OnDemand;45.19
11;16.3399682;48.1957006;6609;31.36;2;OnDemand;47.4
12;16.347839;48.1959422;2102;28.44;2;OnDemand;62.82
13;16.4315868;48.2386466;5075;24.58;1;OnDemand;80.01
14;16.3524843;48.1980388;15776;30.4;2;OnDemand;125.06
15;16.4279021;48.2510251;6460;25.04;1;OnDemand;131.77
16;16.4044412;48.2509023;7246;23.09;1;OnDemand;132
17;16.4516795;48.2608412;5609;33.79;1;OnDemand;202.33
18;16.4348912;48.241793;10286;20.34;1;OnDemand;217.66
19;16.333832;48.1950485;1918;34.46;2;OnDemand;227.33
20;16.2797836;48.1966875;453;24.74;2;OnDemand;232.37
21;16.3020645;48.1972657;888;29.98;2;OnDemand;237.68
22;16.4440372;48.266891;9366;28;1;OnDemand;244.43
23;16.4588305;48.2415518;10854;32.27;1;OnDemand;274.77
24;16.4346805;48.251588;10002;22.78;1;OnDemand;295.41
25;16.3475056;48.1878612;3668;25.99;2;OnDemand;302.88
26;16.4721079;48.235396;7826;22.68;1;OnDemand;311.58
27;16.337218;48.1905816;350;24.28;2;OnDemand;315.08
28;16.3320022;48.1979076;2737;29.44;2;OnDemand;320.37
29;16.4585342;48.2380359;13175;24.5;1;OnDemand;322.86
30;16.339337;48.1936073;6038;26.66;2;OnDemand;343.69
31;16.3163468;48.1751637;1548;30.95;2;OnDemand;370.95
