id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3743185;48.1891707;3769;22.29;3;Scheduled;0
3;16.5405941;48.2146101;8843;33.7;3;Scheduled;0
4;16.3297239;48.2059569;2401;30.53;2;OnDemand;14.66
5;16.4368328;48.2616086;5636;32.31;1;OnDemand;25.89
6;16.4598374;48.2408557;13976;29.98;1;OnDemand;27.63
7;16.41623;48.2305969;7962;23.24;1;OnDemand;27.86
8;16.3295866;48.1718667;11643;26.95;2;OnDemand;31.83
9;16.419344;48.2611507;6463;30.75;1;OnDemand;67.27
10;16.415203;48.2323589;6319;32.33;1;OnDemand;74.28
11;16.3272905;48.2109258;2465;32.31;2;OnDemand;78.67
12;16.2824222;48.1791866;2142;23;2;OnDemand;81.99
13;16.4115357;48.260611;1632;29.02;1;OnDemand;104.68
14;16.3026504;48.2008989;1138;26.45;2;OnDemand;112.68
15;16.2970909;48.1720115;184;29.56;2;OnDemand;136.39
16;16.3121364;48.2126054;6956;26.3;2;OnDemand;167.22
17;16.4346377;48.2416571;2188;33.2;1;OnDemand;202.7
18;16.3014872;48.1860808;15045;24.81;2;OnDemand;204.71
19;16.2841837;48.1962271;485;24.73;2;OnDemand;205.59
20;16.475418;48.2433104;9729;27.4;1;OnDemand;226.98
21;16.3222571;48.2152496;2931;25.07;2;OnDemand;238.42
22;16.2990371;48.1844868;11107;23.34;2;OnDemand;259.4
23;16.4538414;48.2751266;12981;32.45;1;OnDemand;271.12
24;16.3274724;48.1912906;14776;28.08;2;OnDemand;291.57
25;16.4127936;48.2487215;5027;21.48;1;OnDemand;291.7
26;16.4491715;48.2556169;10003;21.64;1;OnDemand;329.05
27;16.3077223;48.1880741;2801;28.61;2;OnDemand;337.46
28;16.4503285;48.2308397;4122;28.07;1;OnDemand;343.22
29;16.328507;48.1996148;2731;27.31;2;OnDemand;360.08
30;16.3260069;48.1747205;5592;24.79;2;OnDemand;373.75
31;16.2971695;48.1778988;8997;30.2;2;OnDemand;374.96
32;16.3300845;48.2008169;1596;32.92;2;OnDemand;376.16
