id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3083212;48.2233666;8003;32.16;3;Scheduled;0
3;16.369448;48.2235657;4774;29.07;3;Scheduled;0
4;16.4301663;48.2490932;12554;29.82;1;OnDemand;33.63
5;16.442854;48.2469667;5497;25.3;1;OnDemand;48.21
6;16.3319441;48.2062581;2871;24.05;2;OnDemand;51.07
7;16.4326826;48.2384822;7781;34.89;1;OnDemand;72.67
8;16.2991636;48.1806061;11111;29.5;2;OnDemand;143.51
9;16.299944;48.1737603;9881;23.2;2;OnDemand;183.64
10;16.3367938;48.1959807;8265;21.94;2;OnDemand;185.61
11;16.347039;48.2003542;1448;27.17;2;OnDemand;185.81
12;16.3209273;48.1819349;10125;33.86;2;OnDemand;195.48
13;16.4582273;48.2638569;12800;28.98;1;OnDemand;211.72
14;16.4314778;48.247602;12555;34.64;1;OnDemand;230.63
15;16.3082959;48.2005611;1151;30.98;2;OnDemand;245.95
16;16.4612148;48.2377907;7412;25.35;1;OnDemand;246.3
17;16.3296858;48.1959362;870;26.47;2;OnDemand;255.85
18;16.4559659;48.2258868;2283;22.22;1;OnDemand;259.98
19;16.2955212;48.1816033;15051;20.2;2;OnDemand;265.57
20;16.4148677;48.232392;6324;30.73;1;OnDemand;273.25
21;16.4262096;48.2731675;10705;21.55;1;OnDemand;282.28
22;16.2974341;48.170406;7142;26.69;2;OnDemand;286.67
23;16.3316716;48.1964612;2729;29.6;2;OnDemand;287.97
24;16.4367914;48.2592096;4469;34.88;1;OnDemand;293.94
25;16.2994604;48.1925091;2788;27.43;2;OnDemand;323.31
26;16.3002938;48.172131;9750;27.27;2;OnDemand;370.88
27;16.3300013;48.17391;6332;22.6;2;OnDemand;378.39
28;16.2869995;48.2086948;1042;31.32;2;OnDemand;381.72
29;16.4523929;48.2487411;14797;26.81;1;OnDemand;385.75
