id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3083212;48.2233666;8003;33.38;3;Scheduled;0
3;16.369448;48.2235657;4774;32.97;3;Scheduled;0
4;16.29052;48.2125488;10368;25.85;2;Scheduled;0
5;16.3195395;48.1560293;13217;31.66;3;Scheduled;0
6;16.2771417;48.1542445;9724;34.41;3;Scheduled;0
7;16.3898564;48.1432395;12758;26.52;3;Scheduled;0
8;16.2731241;48.1879173;10538;30.69;3;Scheduled;0
9;16.4047518;48.1846417;8461;26;3;Scheduled;0
10;16.3974802;48.138088;4049;24.88;3;Scheduled;0
11;16.3778727;48.213534;13498;31.36;3;Scheduled;0
12;16.335199;48.2471619;11570;23.04;3;Scheduled;0
13;16.5234499;48.214644;12256;30.67;3;Scheduled;0
14;16.3286983;48.1385561;8788;21.83;3;Scheduled;0
15;16.3381316;48.2085805;1300;23.68;2;Scheduled;0
16;16.3530939;48.2519371;14261;22.15;3;Scheduled;0
17;16.3508677;48.1346426;15853;23.59;3;Scheduled;0
18;16.3567202;48.2263997;3213;20.88;3;OnDemand;75.8
19;16.3367938;48.1959807;8265;29.63;2;OnDemand;79.53
20;16.347039;48.2003542;1448;33.14;2;OnDemand;79.9
21;16.3357491;48.259432;10504;31.68;3;OnDemand;91.46
22;16.4951962;48.2224349;8924;31.96;3;OnDemand;110.36
23;16.3218663;48.2071616;2385;26.83;2;OnDemand;141.02
24;16.4314778;48.247602;12555;26.15;1;OnDemand;176.76
25;16.2911821;48.157726;6712;32.16;3;OnDemand;205.68
26;16.4612148;48.2377907;7412;29.07;1;OnDemand;206.34
27;16.4646639;48.1753389;9789;29.82;3;OnDemand;222.35
28;16.3048165;48.2123773;1134;25.3;2;OnDemand;225.26
29;16.3102797;48.2137126;2882;24.05;2;OnDemand;255.39
30;16.5251115;48.205988;14109;34.89;3;OnDemand;265.05
31;16.4658372;48.1599644;7693;29.5;3;OnDemand;294.28
32;16.3316716;48.1964612;2729;23.2;2;OnDemand;296.72
33;16.4367914;48.2592096;4469;21.94;1;OnDemand;308.01
