id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;20.08;3;Scheduled;0
3;16.3760482;48.1839801;10936;21.52;3;Scheduled;0
4;16.4472271;48.206604;2254;26.52;3;Scheduled;0
5;16.2970579;48.1437345;6858;25.85;3;Scheduled;0
6;16.4625429;48.2433252;13176;28.94;1;Scheduled;0
7;16.354337;48.2305485;1832;26.29;3;Scheduled;0
8;16.3872213;48.1930981;3796;23.73;3;Scheduled;0
9;16.3311692;48.1915548;13533;26.16;2;Scheduled;0
10;16.4243684;48.2459086;7238;33.49;1;Scheduled;0
11;16.2495471;48.2144965;1526;29.54;3;Scheduled;0
12;16.3865328;48.194975;15762;30.86;3;Scheduled;0
13;16.3915419;48.2113848;4482;27.69;3;Scheduled;0
14;16.3752207;48.2003333;3877;29.67;3;Scheduled;0
15;16.2675426;48.1879346;825;29.91;3;Scheduled;0
16;16.3655755;48.2467432;13230;30.47;3;Scheduled;0
17;16.291986;48.1658331;9012;26.57;3;Scheduled;0
18;16.3486708;48.138177;9035;29.18;3;Scheduled;0
19;16.2773099;48.2010451;3599;32.52;3;Scheduled;0
20;16.3368428;48.1942093;6041;21.21;2;Scheduled;0
21;16.5224519;48.212204;9188;28.22;3;Scheduled;0
22;16.4332118;48.2514805;14463;30.44;1;Scheduled;0
23;16.4432392;48.2340148;13850;28.63;1;Scheduled;0
24;16.4278829;48.250683;14792;24.78;1;Scheduled;0
25;16.522462;48.2338943;9173;24.3;3;Scheduled;0
26;16.2874785;48.168866;15067;32.2;3;Scheduled;0
27;16.4304257;48.3022452;12282;30.36;3;Scheduled;0
28;16.3592903;48.2184532;14153;25.05;3;Scheduled;0
29;16.4160637;48.2999435;9300;20.61;3;Scheduled;0
30;16.3573443;48.2074172;13433;33.63;3;Scheduled;0
31;16.3752976;48.2494937;12761;32.53;3;Scheduled;0
32;16.3752338;48.1975643;3890;29.73;3;Scheduled;0
33;16.3309683;48.2233015;1648;27.36;3;Scheduled;0
34;16.3552954;48.1844088;2041;22.59;3;Scheduled;0
35;16.3001086;48.1970493;949;31.26;2;Scheduled;0
36;16.3627463;48.2194294;15543;34.72;3;Scheduled;0
37;16.412053;48.173702;6235;23.58;3;Scheduled;0
38;16.4525617;48.2055107;6412;33.91;3;Scheduled;0
39;16.4102084;48.1700944;9678;34.87;3;Scheduled;0
40;16.3972388;48.1536281;9622;20.64;3;Scheduled;0
41;16.4494396;48.2598309;4330;24.77;1;Scheduled;0
42;16.3559719;48.1801633;15413;32.96;3;Scheduled;0
43;16.3341981;48.2307016;5037;27.05;3;Scheduled;0
44;16.4776923;48.2090324;2193;34.49;3;Scheduled;0
45;16.3046316;48.2325686;11727;24.51;3;Scheduled;0
46;16.3493151;48.2299392;3263;21.3;3;Scheduled;0
47;16.4207177;48.2343625;664;32.34;1;Scheduled;0
48;16.3880249;48.2082087;4489;30.88;3;Scheduled;0
49;16.3062124;48.2088618;2857;22.16;2;Scheduled;0
50;16.4076235;48.1407662;8703;27.27;3;Scheduled;0
51;16.5440044;48.2122971;8819;30.67;3;Scheduled;0
52;16.4359625;48.2368372;4343;21.38;1;Scheduled;0
53;16.3769443;48.2100813;11271;32.24;3;Scheduled;0
54;16.3437709;48.2160559;14803;23.34;3;Scheduled;0
55;16.4133214;48.2325676;11995;32.58;1;Scheduled;0
56;16.4278807;48.2472767;8595;22.35;1;Scheduled;0
57;16.3654881;48.2171758;364;29.74;3;Scheduled;0
58;16.2827508;48.195297;490;31.35;2;Scheduled;0
59;16.3682287;48.2442366;12903;25.47;3;Scheduled;0
60;16.5350384;48.259622;8939;33.97;3;Scheduled;0
61;16.3419359;48.2526573;8124;24.42;3;Scheduled;0
62;16.4097376;48.2525574;11386;25.19;1;Scheduled;0
63;16.4322658;48.1701029;7630;26.41;3;Scheduled;0
64;16.526985;48.2307917;15685;29.19;3;Scheduled;0
65;16.3751151;48.2309853;15508;27.15;3;Scheduled;0
66;16.403024;48.3035742;9306;30.03;3;Scheduled;0
67;16.3839743;48.162368;9058;20.35;3;Scheduled;0
68;16.479058;48.234772;10311;21.94;3;Scheduled;0
69;16.2967007;48.2382103;11826;33.08;3;Scheduled;0
70;16.449788;48.2313161;5041;30.57;1;Scheduled;0
71;16.3793199;48.1696384;5199;31.26;3;Scheduled;0
72;16.2185703;48.1239581;14243;27.74;3;Scheduled;0
73;16.4925838;48.2613827;10247;28.74;3;Scheduled;0
74;16.3176933;48.1615322;5600;22.77;3;Scheduled;0
75;16.3668157;48.2159336;1489;27.15;3;Scheduled;0
76;16.2940389;48.2349245;11083;23.94;3;Scheduled;0
77;16.3408749;48.2158223;2557;32.21;3;Scheduled;0
78;16.4655256;48.2035214;13115;31.31;3;Scheduled;0
79;16.4237122;48.2869972;12668;26.14;3;Scheduled;0
80;16.3750401;48.217657;4185;27.37;3;Scheduled;0
81;16.3891173;48.2187132;12414;20.37;3;Scheduled;0
82;16.2341853;48.21177;4832;24.85;3;Scheduled;0
83;16.3118683;48.2596399;13838;23.38;3;Scheduled;0
84;16.3106105;48.2469959;6005;21.65;3;Scheduled;0
85;16.3355254;48.1497227;14435;33.5;3;Scheduled;0
86;16.3635983;48.2232777;3280;20.26;3;Scheduled;0
87;16.4333608;48.2429621;14483;22.55;1;Scheduled;0
88;16.4683505;48.2152269;2172;26.64;3;Scheduled;0
89;16.2355583;48.2138342;4849;34.21;3;Scheduled;0
90;16.4400871;48.2748209;7306;23.56;1;Scheduled;0
91;16.4028417;48.2411324;13960;34.93;3;Scheduled;0
92;16.4447632;48.2617247;5635;31.99;1;Scheduled;0
93;16.4658284;48.1566854;12290;28.33;3;Scheduled;0
94;16.4031117;48.1539204;9627;32.15;3;Scheduled;0
95;16.3671744;48.2117373;4762;21.33;3;Scheduled;0
96;16.4455391;48.256078;4322;22.34;1;Scheduled;0
97;16.4120693;48.1745099;15363;31.82;3;Scheduled;0
98;16.5339195;48.2281031;8218;21.25;3;Scheduled;0
99;16.4693095;48.199043;14575;20.9;3;Scheduled;0
100;16.3749653;48.2529758;13480;34.03;3;Scheduled;0
101;16.3135091;48.148937;11685;30.18;3;Scheduled;0
102;16.2982426;48.2237241;14465;22.31;3;Scheduled;0
103;16.3537115;48.1738771;4879;27.81;3;Scheduled;0
104;16.3428759;48.268569;11156;20.44;3;Scheduled;0
105;16.4199102;48.2350941;6331;26.3;1;Scheduled;0
106;16.4755358;48.2450966;9736;32.51;1;Scheduled;0
107;16.4157352;48.2800459;1768;33.19;3;Scheduled;0
108;16.332257;48.1994058;1279;23.06;2;Scheduled;0
109;16.4015372;48.2397115;13456;32.18;3;Scheduled;0
110;16.4392869;48.2312634;4357;34.91;1;Scheduled;0
111;16.30765;48.2504997;11632;21.41;3;Scheduled;0
112;16.2726061;48.2044133;1013;27.73;3;Scheduled;0
113;16.3300845;48.2008169;1596;20.75;2;Scheduled;0
114;16.3656969;48.2346248;3009;21.86;3;Scheduled;0
115;16.4507427;48.1400616;13446;32.83;3;Scheduled;0
116;16.3013737;48.1861685;15047;24.42;2;OnDemand;9.07
117;16.435379;48.2591717;4464;29.21;1;OnDemand;343.34
118;16.4311666;48.2438917;1802;21.71;1;OnDemand;346.93
119;16.4216268;48.2361111;11935;25.17;1;OnDemand;368.03
