id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;30.7;3;Scheduled;0
3;16.3760482;48.1839801;10936;25.04;3;Scheduled;0
4;16.4472271;48.206604;2254;22.81;3;Scheduled;0
5;16.2970579;48.1437345;6858;25.95;3;Scheduled;0
6;16.4625429;48.2433252;13176;24.84;1;Scheduled;0
7;16.354337;48.2305485;1832;32.24;3;Scheduled;0
8;16.3872213;48.1930981;3796;23.52;3;Scheduled;0
9;16.3311692;48.1915548;13533;29.38;2;Scheduled;0
10;16.4243684;48.2459086;7238;27.09;1;Scheduled;0
11;16.2495471;48.2144965;1526;26.84;3;Scheduled;0
12;16.3865328;48.194975;15762;33.92;3;Scheduled;0
13;16.3915419;48.2113848;4482;30.81;3;Scheduled;0
14;16.3752207;48.2003333;3877;28.62;3;Scheduled;0
15;16.2675426;48.1879346;825;33.8;3;Scheduled;0
16;16.3655755;48.2467432;13230;32.7;3;Scheduled;0
17;16.291986;48.1658331;9012;25.98;3;Scheduled;0
18;16.3486708;48.138177;9035;24.15;3;Scheduled;0
19;16.2773099;48.2010451;3599;27.79;3;Scheduled;0
20;16.3368428;48.1942093;6041;26.83;2;Scheduled;0
21;16.5224519;48.212204;9188;24.75;3;Scheduled;0
22;16.4332118;48.2514805;14463;22.66;1;Scheduled;0
23;16.4432392;48.2340148;13850;27.73;1;Scheduled;0
24;16.4278829;48.250683;14792;31.62;1;Scheduled;0
25;16.522462;48.2338943;9173;24.44;3;Scheduled;0
26;16.2874785;48.168866;15067;26.83;3;Scheduled;0
27;16.4304257;48.3022452;12282;25.89;3;Scheduled;0
28;16.4752336;48.257051;13880;27.12;1;OnDemand;51.68
29;16.3469041;48.1843892;6624;21.55;2;OnDemand;52.2
30;16.3262012;48.1831466;12961;28.88;2;OnDemand;67.39
31;16.3385064;48.1870706;3656;22.79;2;OnDemand;95.61
32;16.340748;48.1914322;2108;21.92;2;OnDemand;108.31
33;16.4469575;48.2344316;14999;34.73;1;OnDemand;132.11
34;16.3151683;48.1979575;1095;32.06;2;OnDemand;140.2
35;16.4662383;48.2486708;13166;33.04;1;OnDemand;202.28
36;16.4472297;48.2274888;7119;24.22;1;OnDemand;207.2
37;16.3095215;48.2011622;1217;20.63;2;OnDemand;209.64
38;16.4200815;48.2652646;14054;30.35;1;OnDemand;243.19
39;16.4046047;48.2448947;14566;31.44;1;OnDemand;280.29
40;16.4435525;48.2336889;4123;23.35;1;OnDemand;324.72
41;16.4303625;48.2511907;13872;25.01;1;OnDemand;345.78
42;16.3538996;48.1966647;3924;25.5;2;OnDemand;346.16
43;16.441812;48.2336312;7390;22.66;1;OnDemand;366.23
