id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3743185;48.1891707;3769;29.02;3;Scheduled;0
3;16.5405941;48.2146101;8843;26.45;3;Scheduled;0
4;16.3621347;48.201073;5094;29.56;3;Scheduled;0
5;16.3215563;48.1626891;6691;26.3;3;Scheduled;0
6;16.2746377;48.1643979;6841;33.2;3;Scheduled;0
7;16.2513883;48.218416;8167;24.81;3;Scheduled;0
8;16.3158267;48.2140857;2922;24.73;2;Scheduled;0
9;16.4352745;48.2527037;5086;27.4;1;Scheduled;0
10;16.3568228;48.172509;8583;25.07;3;Scheduled;0
11;16.2551471;48.1996727;787;23.34;3;Scheduled;0
12;16.3387871;48.2370753;329;32.45;3;Scheduled;0
13;16.4629495;48.2115349;2230;28.08;3;Scheduled;0
14;16.3742396;48.1863705;3751;21.48;3;Scheduled;0
15;16.2742534;48.1441861;7727;21.64;3;Scheduled;0
16;16.3695598;48.1736437;5223;28.61;3;Scheduled;0
17;16.444603;48.2722174;7303;28.07;1;Scheduled;0
18;16.3755199;48.2452199;13348;27.31;3;Scheduled;0
19;16.2833821;48.1487295;9665;24.79;3;Scheduled;0
20;16.3662523;48.1984692;1948;30.2;3;Scheduled;0
21;16.3969362;48.1862033;14955;32.92;3;Scheduled;0
22;16.2679742;48.205707;1004;32.71;3;Scheduled;0
23;16.464437;48.1554052;8452;24.01;3;Scheduled;0
24;16.4595743;48.2087692;6119;29.08;3;Scheduled;0
25;16.3814052;48.235203;15524;32.46;3;Scheduled;0
26;16.3655392;48.2099586;2696;28.87;3;Scheduled;0
27;16.3991661;48.1994543;6536;22.98;3;Scheduled;0
28;16.415203;48.2323589;6319;31.59;1;OnDemand;7.95
29;16.3543076;48.2317555;14714;21.88;3;OnDemand;18.01
30;16.3334201;48.1812057;5313;33.32;2;OnDemand;54.73
31;16.321192;48.1949136;2754;24.64;2;OnDemand;58.61
32;16.3301527;48.191474;14768;29.74;2;OnDemand;61.78
33;16.3963796;48.2587327;14637;23.94;3;OnDemand;66.97
34;16.2970909;48.1720115;184;22.42;2;OnDemand;93.85
35;16.3121364;48.2126054;6956;21.58;2;OnDemand;128.79
36;16.4346377;48.2416571;2188;26.57;1;OnDemand;169
37;16.3575445;48.2613674;11194;20.58;3;OnDemand;174.47
38;16.475418;48.2433104;9729;34.38;1;OnDemand;198.72
39;16.3222571;48.2152496;2931;27.62;2;OnDemand;211.69
40;16.4740368;48.1589658;8447;25.43;3;OnDemand;235.45
41;16.4538414;48.2751266;12981;33.19;1;OnDemand;248.74
42;16.3274724;48.1912906;14776;31.32;2;OnDemand;271.92
43;16.4127936;48.2487215;5027;31.39;1;OnDemand;272.07
44;16.4491715;48.2556169;10003;33.34;1;OnDemand;314.39
45;16.3077223;48.1880741;2801;22.71;2;OnDemand;323.92
46;16.4503285;48.2308397;4122;31.8;1;OnDemand;330.46
47;16.328507;48.1996148;2731;28.21;2;OnDemand;349.56
48;16.3260069;48.1747205;5592;27.46;2;OnDemand;365.05
49;16.446009;48.2770209;4300;21.63;3;OnDemand;373.62
50;16.2905744;48.1969552;21;28.8;2;OnDemand;380.17
51;16.3502305;48.1827991;6628;33.46;2;OnDemand;382.92
