id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3743185;48.1891707;3769;21.63;3;Scheduled;0
3;16.5405941;48.2146101;8843;28.8;3;Scheduled;0
4;16.3621347;48.201073;5094;33.46;3;Scheduled;0
5;16.475418;48.2433104;9729;22.82;1;OnDemand;1.18
6;16.3297239;48.2059569;2401;27.95;2;OnDemand;10
7;16.4368328;48.2616086;5636;30.05;1;OnDemand;16.76
8;16.4598374;48.2408557;13976;31.74;1;OnDemand;17.8
9;16.41623;48.2305969;7962;22.82;1;OnDemand;17.94
10;16.3295866;48.1718667;11643;28.5;2;OnDemand;20.33
11;16.419344;48.2611507;6463;22.95;1;OnDemand;41.66
12;16.415203;48.2323589;6319;24.61;1;OnDemand;45.88
13;16.3272905;48.2109258;2465;22.42;2;OnDemand;48.52
14;16.2824222;48.1791866;2142;21.47;2;OnDemand;50.52
15;16.4115357;48.260611;1632;23.86;1;OnDemand;64.17
16;16.3026504;48.2008989;1138;25.12;2;OnDemand;68.98
17;16.2970909;48.1720115;184;32.81;2;OnDemand;83.25
18;16.3121364;48.2126054;6956;21.86;2;OnDemand;101.81
19;16.4346377;48.2416571;2188;25.22;1;OnDemand;123.16
20;16.3014872;48.1860808;15045;24.86;2;OnDemand;124.37
21;16.2841837;48.1962271;485;27.08;2;OnDemand;124.89
22;16.475418;48.2433104;9729;32.77;1;OnDemand;137.77
23;16.3222571;48.2152496;2931;24.83;2;OnDemand;144.65
24;16.2990371;48.1844868;11107;28.37;2;OnDemand;157.27
25;16.4538414;48.2751266;12981;30.59;1;OnDemand;164.33
26;16.3274724;48.1912906;14776;25.86;2;OnDemand;176.64
27;16.4127936;48.2487215;5027;32.36;1;OnDemand;176.71
28;16.4491715;48.2556169;10003;33.6;1;OnDemand;199.19
29;16.3077223;48.1880741;2801;26.26;2;OnDemand;204.25
30;16.4503285;48.2308397;4122;24.19;1;OnDemand;207.72
31;16.328507;48.1996148;2731;30.97;2;OnDemand;217.86
32;16.3260069;48.1747205;5592;32.91;2;OnDemand;226.09
33;16.2971695;48.1778988;8997;25.14;2;OnDemand;226.82
34;16.3300845;48.2008169;1596;27.39;2;OnDemand;227.54
35;16.3021813;48.1765511;9880;32.81;2;OnDemand;249.19
36;16.4664265;48.246612;7408;25.81;1;OnDemand;258.89
37;16.3205503;48.1886179;7019;30.9;2;OnDemand;270.05
38;16.4737043;48.2656929;7421;30.26;1;OnDemand;272.03
39;16.4141221;48.2318625;11094;32.68;1;OnDemand;276.85
40;16.472565;48.2634544;7420;20.49;1;OnDemand;280.2
41;16.3476508;48.1846547;6625;30.93;2;OnDemand;282.43
42;16.4535236;48.2730384;7299;27.15;1;OnDemand;283.35
43;16.3315962;48.2082867;1475;28.73;2;OnDemand;290.18
44;16.3023491;48.2047929;992;23.11;2;OnDemand;300.26
45;16.4492355;48.2484172;5054;20.43;1;OnDemand;303.01
46;16.4169078;48.2310003;14926;34.6;1;OnDemand;310.94
47;16.3559284;48.1914654;3711;23.71;2;OnDemand;312.12
48;16.4188073;48.2617544;10776;21.8;1;OnDemand;313.68
49;16.3198001;48.1848954;29;30.27;2;OnDemand;314.03
50;16.4467721;48.245558;7373;31.01;1;OnDemand;318.01
51;16.4366775;48.2630667;5492;24.83;1;OnDemand;330.62
52;16.4496921;48.271606;5651;32.16;1;OnDemand;337.64
