id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;29.73;3;Scheduled;0
3;16.3760482;48.1839801;10936;27.36;3;Scheduled;0
4;16.4472271;48.206604;2254;22.59;3;Scheduled;0
5;16.3528385;48.1835426;2034;31.26;2;OnDemand;6.64
6;16.4045403;48.2573597;15368;34.72;1;OnDemand;7.68
7;16.285331;48.1987609;930;23.58;2;OnDemand;14.93
8;16.3421804;48.1917444;2109;33.91;2;OnDemand;19.27
9;16.4384767;48.2586587;12977;34.87;1;OnDemand;30.55
10;16.3075287;48.2021168;15777;20.64;2;OnDemand;31.89
11;16.4191688;48.174457;12292;24.77;3;OnDemand;59.33
12;16.4139085;48.1950162;5862;32.96;3;OnDemand;62.17
13;16.3504166;48.1945967;2116;27.05;2;OnDemand;68.08
14;16.5443062;48.2193591;8811;34.49;3;OnDemand;72.57
15;16.2575013;48.147985;6355;24.51;3;OnDemand;74.94
16;16.4044819;48.2440183;4371;21.3;1;OnDemand;98.34
17;16.4387041;48.2002374;1373;32.34;3;OnDemand;98.97
18;16.4432521;48.2322089;7392;30.88;1;OnDemand;103.27
19;16.5088364;48.2242684;14865;22.16;3;OnDemand;136.23
20;16.4472297;48.2274888;7119;27.27;1;OnDemand;138.84
21;16.3095215;48.2011622;1217;30.67;2;OnDemand;140.14
22;16.345883;48.2859376;15029;21.38;3;OnDemand;157.96
23;16.4046047;48.2448947;14566;32.24;1;OnDemand;177.65
24;16.4435525;48.2336889;4123;23.34;1;OnDemand;201.24
25;16.4303625;48.2511907;13872;32.58;1;OnDemand;212.43
26;16.3538996;48.1966647;3924;22.35;2;OnDemand;212.63
27;16.441812;48.2336312;7390;29.74;1;OnDemand;223.29
28;16.3919986;48.2107929;6175;31.35;3;OnDemand;248.1
29;16.4455391;48.256078;4322;25.47;1;OnDemand;248.56
30;16.4388702;48.2374415;4347;33.97;1;OnDemand;252.02
31;16.3200528;48.1579323;8013;24.42;3;OnDemand;253.86
32;16.2787909;48.1579645;6825;25.19;3;OnDemand;268.84
33;16.2812963;48.1940243;44;26.41;2;OnDemand;274.5
34;16.2556287;48.204032;15395;29.19;3;OnDemand;285.78
35;16.3544496;48.23006;14710;27.15;3;OnDemand;302.38
36;16.2712324;48.1766656;3175;30.03;3;OnDemand;308.86
37;16.4304784;48.1715964;6382;20.35;3;OnDemand;310.59
38;16.3631965;48.2097084;2711;21.94;3;OnDemand;313.7
39;16.2418709;48.1375944;12363;33.08;3;OnDemand;319.39
40;16.3450224;48.200371;10800;30.57;2;OnDemand;321.21
41;16.2961459;48.1868581;11875;31.26;2;OnDemand;321.59
42;16.4216268;48.2361111;11935;27.74;1;OnDemand;323.83
43;16.3752376;48.2226209;10246;28.74;3;OnDemand;325.56
44;16.3520556;48.1898456;11944;22.77;2;OnDemand;329.81
45;16.3218663;48.2071616;2385;27.15;2;OnDemand;337.83
46;16.3861635;48.1779295;13932;23.94;3;OnDemand;358.15
47;16.438993;48.1923009;1694;32.21;3;OnDemand;367.31
48;16.4717313;48.1963349;9825;31.31;3;OnDemand;383.24
49;16.3134172;48.2043082;1176;26.14;2;OnDemand;390.82
