id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;32.24;3;Scheduled;0
3;16.3760482;48.1839801;10936;23.53;3;Scheduled;0
4;16.4472271;48.206604;2254;32.4;3;Scheduled;0
5;16.2970579;48.1437345;6858;28;3;Scheduled;0
6;16.4625429;48.2433252;13176;33.93;1;Scheduled;0
7;16.354337;48.2305485;1832;28.25;3;Scheduled;0
8;16.3872213;48.1930981;3796;31.4;3;Scheduled;0
9;16.3311692;48.1915548;13533;21.03;2;Scheduled;0
10;16.4243684;48.2459086;7238;31.9;1;Scheduled;0
11;16.2495471;48.2144965;1526;29.49;3;Scheduled;0
12;16.3865328;48.194975;15762;25.77;3;Scheduled;0
13;16.3915419;48.2113848;4482;28.49;3;Scheduled;0
14;16.3752207;48.2003333;3877;33.83;3;Scheduled;0
15;16.2675426;48.1879346;825;34.64;3;Scheduled;0
16;16.3655755;48.2467432;13230;34;3;Scheduled;0
17;16.291986;48.1658331;9012;25.72;3;Scheduled;0
18;16.3486708;48.138177;9035;23.83;3;Scheduled;0
19;16.2773099;48.2010451;3599;23.86;3;Scheduled;0
20;16.3368428;48.1942093;6041;22.95;2;Scheduled;0
21;16.5224519;48.212204;9188;22.05;3;Scheduled;0
22;16.4332118;48.2514805;14463;29.36;1;Scheduled;0
23;16.4432392;48.2340148;13850;22.61;1;Scheduled;0
24;16.4278829;48.250683;14792;33;1;Scheduled;0
25;16.522462;48.2338943;9173;34.84;3;Scheduled;0
26;16.2874785;48.168866;15067;34.8;3;Scheduled;0
27;16.4304257;48.3022452;12282;33.38;3;Scheduled;0
28;16.3592903;48.2184532;14153;33.32;3;Scheduled;0
29;16.4167363;48.2310957;13999;22.36;1;OnDemand;84.04
30;16.4738022;48.2479753;12617;33.96;1;OnDemand;179.44
31;16.4403713;48.2667412;5274;32.4;1;OnDemand;251.87
