id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3743185;48.1891707;3769;24.88;3;Scheduled;0
3;16.5405941;48.2146101;8843;21.18;3;Scheduled;0
4;16.4457192;48.2409758;7455;22.25;1;OnDemand;13.64
5;16.4331828;48.2543401;12273;22.29;1;OnDemand;26.31
6;16.4277677;48.2472969;10288;33.7;1;OnDemand;36.65
7;16.4598374;48.2408557;13976;30.53;1;OnDemand;38.39
8;16.41623;48.2305969;7962;32.31;1;OnDemand;38.62
9;16.4617114;48.2576568;14603;29.98;1;OnDemand;61.65
10;16.4489915;48.2573136;5155;23.24;1;OnDemand;73.74
11;16.2929183;48.2071609;656;26.95;2;OnDemand;80.61
12;16.4721121;48.2557804;13170;30.75;1;OnDemand;85
13;16.4047026;48.2449357;12635;32.33;1;OnDemand;88.32
14;16.4115357;48.260611;1632;32.31;1;OnDemand;111.01
15;16.4737043;48.2656929;7421;23;1;OnDemand;119.01
16;16.4373175;48.2435097;13701;29.02;1;OnDemand;120.61
17;16.4420336;48.2500443;15654;26.45;1;OnDemand;124.44
18;16.4346621;48.240595;4360;29.56;1;OnDemand;197.89
19;16.467777;48.2299677;5469;26.3;1;OnDemand;207.26
20;16.2838049;48.1820414;391;33.2;2;OnDemand;212.08
21;16.475418;48.2433104;9729;24.81;1;OnDemand;233.48
22;16.3222571;48.2152496;2931;24.73;2;OnDemand;244.92
23;16.2990371;48.1844868;11107;27.4;2;OnDemand;265.89
24;16.4538414;48.2751266;12981;25.07;1;OnDemand;277.62
25;16.3274724;48.1912906;14776;23.34;2;OnDemand;298.07
26;16.4127936;48.2487215;5027;32.45;1;OnDemand;298.2
27;16.4491715;48.2556169;10003;28.08;1;OnDemand;335.54
28;16.3077223;48.1880741;2801;21.48;2;OnDemand;343.95
29;16.2947023;48.1985911;90;21.64;2;OnDemand;349.72
30;16.328507;48.1996148;2731;28.61;2;OnDemand;366.57
31;16.3260069;48.1747205;5592;28.07;2;OnDemand;380.25
32;16.2971695;48.1778988;8997;27.31;2;OnDemand;381.46
