id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3743185;48.1891707;3769;28.93;3;Scheduled;0
3;16.5405941;48.2146101;8843;31.19;3;Scheduled;0
4;16.3621347;48.201073;5094;30.95;3;Scheduled;0
5;16.3215563;48.1626891;6691;24.35;3;Scheduled;0
6;16.2746377;48.1643979;6841;23.1;3;Scheduled;0
7;16.2513883;48.218416;8167;34.89;3;Scheduled;0
8;16.3158267;48.2140857;2922;27.5;2;Scheduled;0
9;16.4352745;48.2527037;5086;25.7;1;Scheduled;0
10;16.3568228;48.172509;8583;26.65;3;Scheduled;0
11;16.2551471;48.1996727;787;26.8;3;Scheduled;0
12;16.3387871;48.2370753;329;32.83;3;Scheduled;0
13;16.4629495;48.2115349;2230;32.51;3;Scheduled;0
14;16.3742396;48.1863705;3751;24.75;3;Scheduled;0
15;16.2742534;48.1441861;7727;30.84;3;Scheduled;0
16;16.3695598;48.1736437;5223;33.46;3;Scheduled;0
17;16.444603;48.2722174;7303;21.7;1;Scheduled;0
18;16.3755199;48.2452199;13348;28.87;3;Scheduled;0
19;16.2833821;48.1487295;9665;25.72;3;Scheduled;0
20;16.3662523;48.1984692;1948;25.12;3;Scheduled;0
21;16.3969362;48.1862033;14955;29.84;3;Scheduled;0
22;16.2679742;48.205707;1004;28.51;3;Scheduled;0
23;16.464437;48.1554052;8452;20.69;3;Scheduled;0
24;16.4595743;48.2087692;6119;26.24;3;Scheduled;0
25;16.3814052;48.235203;15524;23.57;3;Scheduled;0
26;16.3655392;48.2099586;2696;32.62;3;Scheduled;0
27;16.3991661;48.1994543;6536;25.99;3;Scheduled;0
28;16.3694024;48.2180432;10495;22.82;3;Scheduled;0
29;16.3762372;48.2027173;3959;22.37;3;Scheduled;0
30;16.3142082;48.1884421;373;21.03;2;Scheduled;0
31;16.3982924;48.1898578;8465;22.67;3;Scheduled;0
32;16.385643;48.1413426;8079;29.21;3;Scheduled;0
33;16.3338961;48.2811337;11160;30.05;3;Scheduled;0
34;16.3518535;48.2190074;13323;29.47;3;Scheduled;0
35;16.2575474;48.1963929;551;25.58;3;Scheduled;0
36;16.4497962;48.2684647;5653;29.41;1;Scheduled;0
37;16.379006;48.2705685;9147;25.88;3;Scheduled;0
38;16.5019341;48.2544503;13234;32.06;3;Scheduled;0
39;16.3866139;48.1698852;5189;33.51;3;Scheduled;0
40;16.325269;48.1718071;11873;34.92;2;OnDemand;5.76
41;16.3026504;48.2008989;1138;29.29;2;OnDemand;7.79
42;16.2970909;48.1720115;184;20.94;2;OnDemand;13.8
43;16.3121364;48.2126054;6956;33.48;2;OnDemand;21.63
44;16.4346377;48.2416571;2188;24.91;1;OnDemand;30.63
45;16.3014872;48.1860808;15045;32.74;2;OnDemand;31.14
46;16.2841837;48.1962271;485;23.39;2;OnDemand;31.36
47;16.475418;48.2433104;9729;31.21;1;OnDemand;36.79
48;16.3222571;48.2152496;2931;25.77;2;OnDemand;39.69
49;16.2990371;48.1844868;11107;25.66;2;OnDemand;45.01
50;16.4538414;48.2751266;12981;27.05;1;OnDemand;47.99
51;16.3274724;48.1912906;14776;30.18;2;OnDemand;53.18
52;16.4127936;48.2487215;5027;32.63;1;OnDemand;53.21
53;16.4491715;48.2556169;10003;30.26;1;OnDemand;62.69
54;16.3077223;48.1880741;2801;32.49;2;OnDemand;64.82
55;16.4503285;48.2308397;4122;34.92;1;OnDemand;66.28
56;16.328507;48.1996148;2731;30.99;2;OnDemand;70.56
57;16.3260069;48.1747205;5592;24.44;2;OnDemand;74.03
58;16.2971695;48.1778988;8997;23.46;2;OnDemand;74.34
59;16.3300845;48.2008169;1596;33.72;2;OnDemand;74.64
60;16.3021813;48.1765511;9880;24.99;2;OnDemand;83.77
61;16.4664265;48.246612;7408;28.35;1;OnDemand;87.86
62;16.3205503;48.1886179;7019;28.73;2;OnDemand;92.56
63;16.4737043;48.2656929;7421;23.25;1;OnDemand;93.4
64;16.4141221;48.2318625;11094;23.07;1;OnDemand;95.43
65;16.472565;48.2634544;7420;34.55;1;OnDemand;96.84
66;16.3476508;48.1846547;6625;32.02;2;OnDemand;97.78
67;16.4535236;48.2730384;7299;30.65;1;OnDemand;98.17
68;16.3315962;48.2082867;1475;20.63;2;OnDemand;101.05
69;16.3023491;48.2047929;992;20.49;2;OnDemand;105.3
70;16.4492355;48.2484172;5054;28.58;1;OnDemand;106.46
71;16.4169078;48.2310003;14926;24.37;1;OnDemand;109.8
72;16.3559284;48.1914654;3711;32.63;2;OnDemand;110.3
73;16.4188073;48.2617544;10776;27.34;1;OnDemand;110.96
74;16.3198001;48.1848954;29;28.43;2;OnDemand;111.11
75;16.4467721;48.245558;7373;20.23;1;OnDemand;112.79
76;16.4366775;48.2630667;5492;27.99;1;OnDemand;118.1
77;16.4496921;48.271606;5651;34.43;1;OnDemand;121.06
78;16.3217492;48.1818566;5344;31.08;2;OnDemand;129.55
79;16.2983033;48.1855776;11102;31.65;2;OnDemand;133.69
80;16.4045281;48.2466824;676;30.92;1;OnDemand;136.81
81;16.3301305;48.1915626;14756;24.71;2;OnDemand;137.19
82;16.2839396;48.1918235;10648;22.69;2;OnDemand;144.38
83;16.3526536;48.1890634;14420;24.77;2;OnDemand;145.84
84;16.3256508;48.2127179;16053;26.38;2;OnDemand;147.29
85;16.4252477;48.2275525;14660;29.45;1;OnDemand;149.14
86;16.4555628;48.2288462;1804;22.26;1;OnDemand;151.15
87;16.285966;48.178228;11117;22.48;2;OnDemand;153.68
88;16.4330932;48.2509397;10641;24.8;1;OnDemand;158.52
89;16.4312113;48.2382574;4339;24.46;1;OnDemand;158.65
90;16.4469208;48.2342893;7396;32.44;1;OnDemand;161.9
91;16.3162411;48.1665219;10587;27.87;2;OnDemand;175.41
92;16.3174286;48.2016019;1203;29.9;2;OnDemand;181.62
93;16.3163717;48.2000956;13551;28.12;2;OnDemand;183.17
94;16.4541516;48.255703;8486;22.91;1;OnDemand;183.48
95;16.3388145;48.1884792;1734;33.18;2;OnDemand;185.5
96;16.4188073;48.2617544;10776;32.71;1;OnDemand;186.9
97;16.3413026;48.20772;13224;29.8;2;OnDemand;187.16
98;16.4592281;48.2563341;14947;23.35;1;OnDemand;187.42
99;16.4711083;48.2421306;5675;26.7;1;OnDemand;188.82
100;16.4301568;48.2392336;670;34.05;1;OnDemand;193.38
101;16.3296858;48.1959362;870;25.28;2;OnDemand;197.3
102;16.4442529;48.2487819;5052;20.27;1;OnDemand;200.03
103;16.3156267;48.176574;13346;33.49;2;OnDemand;207.82
104;16.4160782;48.263639;6464;31.29;1;OnDemand;217.56
105;16.4341372;48.2410177;12824;23.63;1;OnDemand;217.75
106;16.3540197;48.1839656;2040;21.76;2;OnDemand;217.78
107;16.4381535;48.2503949;15653;30.71;1;OnDemand;227.48
108;16.3512439;48.2022516;13243;34.1;2;OnDemand;227.77
109;16.3218663;48.2071616;2385;29.29;2;OnDemand;228.26
110;16.332593;48.181246;5310;24.97;2;OnDemand;230.13
