id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3743185;48.1891707;3769;30.68;3;Scheduled;0
3;16.5405941;48.2146101;8843;29.08;3;Scheduled;0
4;16.3297239;48.2059569;2401;25.11;2;OnDemand;14.66
5;16.3537709;48.2321588;588;20.62;3;OnDemand;25.89
6;16.1978931;48.1656143;10372;26.03;3;OnDemand;51.92
7;16.3433906;48.2073347;2680;21.19;2;OnDemand;85.42
8;16.337134;48.2149004;2433;24.69;2;OnDemand;87.45
9;16.3487098;48.197618;15219;24.88;2;OnDemand;122.89
10;16.2261805;48.2121088;641;21.18;3;OnDemand;129.9
11;16.3543076;48.2317555;14714;22.25;3;OnDemand;138.78
12;16.3334201;48.1812057;5313;22.29;2;OnDemand;171.18
13;16.321192;48.1949136;2754;33.7;2;OnDemand;174.6
14;16.3301527;48.191474;14768;30.53;2;OnDemand;177.4
15;16.3963796;48.2587327;14637;32.31;3;OnDemand;181.98
16;16.2970909;48.1720115;184;29.98;2;OnDemand;205.69
17;16.3121364;48.2126054;6956;23.24;2;OnDemand;236.52
18;16.4346377;48.2416571;2188;26.95;1;OnDemand;272
19;16.3575445;48.2613674;11194;30.75;3;OnDemand;276.83
20;16.475418;48.2433104;9729;32.33;1;OnDemand;298.23
21;16.3222571;48.2152496;2931;32.31;2;OnDemand;309.67
22;16.4740368;48.1589658;8447;23;3;OnDemand;330.64
23;16.4538414;48.2751266;12981;29.02;1;OnDemand;342.37
24;16.3274724;48.1912906;14776;26.45;2;OnDemand;362.82
25;16.4127936;48.2487215;5027;29.56;1;OnDemand;362.94
