id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.4603543;48.2231718;13262;34.18;3;Scheduled;0
3;16.3713021;48.1708098;4805;28.58;3;Scheduled;0
4;16.27845;48.1732016;11013;34.3;3;Scheduled;0
5;16.4184766;48.2628529;6462;31.7;1;OnDemand;1.22
6;16.4371601;48.2436821;15143;21.77;1;OnDemand;8.34
7;16.3409637;48.1961098;1337;32.56;2;OnDemand;10.11
8;16.344577;48.2445659;9201;21.31;3;OnDemand;43.26
9;16.3091728;48.1936237;1063;31.23;2;OnDemand;43.95
10;16.3791031;48.1829194;11931;20.98;3;OnDemand;60
11;16.2990945;48.1740763;14067;21.17;2;OnDemand;65.94
12;16.3399682;48.1957006;6609;21.58;2;OnDemand;67.19
13;16.347839;48.1959422;2102;26.1;2;OnDemand;75.93
14;16.4315868;48.2386466;5075;34.62;1;OnDemand;85.66
15;16.3524843;48.1980388;15776;22.47;2;OnDemand;111.18
16;16.4279021;48.2510251;6460;27.55;1;OnDemand;114.98
17;16.3457204;48.215491;5931;23.02;3;OnDemand;115.04
18;16.3088942;48.2130995;6930;23;2;OnDemand;129.82
19;16.4348912;48.241793;10286;22.67;1;OnDemand;138.51
20;16.333832;48.1950485;1918;24.11;2;OnDemand;143.98
21;16.2797836;48.1966875;453;21.96;2;OnDemand;146.84
22;16.3020645;48.1972657;888;32.88;2;OnDemand;149.85
23;16.4440372;48.266891;9366;29.68;1;OnDemand;153.67
24;16.4588305;48.2415518;10854;29.04;1;OnDemand;170.85
25;16.4346805;48.251588;10002;34.58;1;OnDemand;182.54
26;16.3461799;48.1662805;12725;25.65;3;OnDemand;186.77
27;16.3250882;48.2267417;15274;32.29;3;OnDemand;187.64
28;16.337218;48.1905816;350;23.4;2;OnDemand;189.62
29;16.3610144;48.1817587;7385;23.1;3;OnDemand;192.61
30;16.4290835;48.171751;12873;22.91;3;OnDemand;197.96
31;16.2823471;48.1939739;489;23.61;2;OnDemand;198.18
32;16.4535021;48.2346587;10228;34.7;1;OnDemand;213.62
33;16.4381664;48.2504517;13870;27.86;1;OnDemand;240.62
34;16.3764857;48.1705421;3988;32.4;3;OnDemand;243.11
35;16.4745636;48.2436784;9735;30.06;1;OnDemand;245.55
36;16.4527206;48.2282808;2122;34.67;1;OnDemand;248.77
37;16.4469858;48.2400708;15010;20.86;1;OnDemand;271.05
38;16.3440176;48.1792131;7870;25.05;2;OnDemand;274.41
39;16.3610301;48.1922062;3758;20.19;3;OnDemand;289.47
40;16.3121637;48.1682383;5597;25.44;2;OnDemand;291.21
41;16.3375176;48.1856216;749;23.15;2;OnDemand;294.37
42;16.4578426;48.1702672;14521;22.28;3;OnDemand;297.68
43;16.401333;48.2434969;4378;34.04;3;OnDemand;299.46
44;16.3718308;48.2544306;13321;26.02;3;OnDemand;303.89
45;16.434959;48.2561143;4467;27.29;1;OnDemand;320.9
46;16.3208627;48.1954179;2759;30.22;2;OnDemand;323.96
47;16.441812;48.2336312;7390;32.81;1;OnDemand;324.36
48;16.4477631;48.2504956;13128;33.69;1;OnDemand;333.68
49;16.3254141;48.1718379;15577;27.14;2;OnDemand;333.8
50;16.3476586;48.1385191;9034;30.71;3;OnDemand;336.43
51;16.4216268;48.2361111;11935;32.45;1;OnDemand;350.42
52;16.3438498;48.2579613;12046;30.14;3;OnDemand;359.72
