id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;29.49;3;Scheduled;0
3;16.3760482;48.1839801;10936;25.77;3;Scheduled;0
4;16.4472271;48.206604;2254;28.49;3;Scheduled;0
5;16.2970579;48.1437345;6858;33.83;3;Scheduled;0
6;16.4625429;48.2433252;13176;34.64;1;Scheduled;0
7;16.354337;48.2305485;1832;34;3;Scheduled;0
8;16.3872213;48.1930981;3796;25.72;3;Scheduled;0
9;16.3311692;48.1915548;13533;23.83;2;Scheduled;0
10;16.4243684;48.2459086;7238;23.86;1;Scheduled;0
11;16.2495471;48.2144965;1526;22.95;3;Scheduled;0
12;16.3865328;48.194975;15762;22.05;3;Scheduled;0
13;16.3915419;48.2113848;4482;29.36;3;Scheduled;0
14;16.3752207;48.2003333;3877;22.61;3;Scheduled;0
15;16.2675426;48.1879346;825;33;3;Scheduled;0
16;16.3655755;48.2467432;13230;34.84;3;Scheduled;0
17;16.291986;48.1658331;9012;34.8;3;Scheduled;0
18;16.3486708;48.138177;9035;33.38;3;Scheduled;0
19;16.2773099;48.2010451;3599;33.32;3;Scheduled;0
20;16.3368428;48.1942093;6041;22.36;2;Scheduled;0
21;16.5224519;48.212204;9188;33.96;3;Scheduled;0
22;16.4332118;48.2514805;14463;32.4;1;Scheduled;0
23;16.4432392;48.2340148;13850;32.44;1;Scheduled;0
24;16.4278829;48.250683;14792;30.76;1;Scheduled;0
25;16.522462;48.2338943;9173;22.35;3;Scheduled;0
26;16.4191688;48.174457;12292;32.53;3;OnDemand;172.26
27;16.4139085;48.1950162;5862;20.34;3;OnDemand;190.13
28;16.3504166;48.1945967;2116;33.79;2;OnDemand;227.23
29;16.5443062;48.2193591;8811;20.59;3;OnDemand;255.4
30;16.2575013;48.147985;6355;30.5;3;OnDemand;270.3
