id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3492475;48.2260964;586;23.78;3;Scheduled;0
3;16.3341795;48.2011558;2866;23.56;2;Scheduled;0
4;16.4114637;48.1788774;1794;24.09;3;Scheduled;0
5;16.4418009;48.2803137;4166;26.71;3;Scheduled;0
6;16.3897462;48.2175578;683;25.44;3;Scheduled;0
7;16.3677793;48.2022641;14706;22.38;3;Scheduled;0
8;16.4522819;48.2345906;10229;29.29;1;Scheduled;0
9;16.3645305;48.2664005;13044;34.54;3;Scheduled;0
10;16.3886766;48.2068659;4793;20.8;3;Scheduled;0
11;16.2339968;48.2018906;306;25.52;3;Scheduled;0
12;16.5325727;48.2491756;2359;30.74;3;Scheduled;0
13;16.3929186;48.2582852;6557;32.52;3;Scheduled;0
14;16.4734302;48.2182875;13373;24.05;3;Scheduled;0
15;16.4703083;48.2237604;10853;32.58;3;Scheduled;0
16;16.2074912;48.2027922;13441;21.44;3;Scheduled;0
17;16.3889106;48.2170098;14487;22.6;3;Scheduled;0
18;16.3932494;48.194287;5504;25.67;3;Scheduled;0
19;16.3224864;48.2632421;13907;29.55;3;Scheduled;0
20;16.3853288;48.2397347;766;29.11;3;Scheduled;0
21;16.3853005;48.220616;14058;24.14;3;Scheduled;0
22;16.3227102;48.1378902;410;34.98;3;Scheduled;0
23;16.4648681;48.2165655;15724;20.13;3;Scheduled;0
24;16.4158228;48.2830601;9775;33.2;3;Scheduled;0
25;16.3445563;48.178493;5295;32.89;2;Scheduled;0
26;16.3646881;48.2593788;15204;21.66;3;Scheduled;0
27;16.3351198;48.2511595;6012;31.22;3;Scheduled;0
28;16.2351504;48.2004214;897;21.78;3;Scheduled;0
29;16.3637095;48.1954769;1951;22.51;3;Scheduled;0
30;16.3870052;48.2224879;4398;20.07;3;Scheduled;0
31;16.4136411;48.1817892;15659;20.36;3;Scheduled;0
32;16.4194964;48.1712139;8388;28.32;3;Scheduled;0
33;16.3188298;48.1804677;10126;24.19;2;Scheduled;0
34;16.3606722;48.2158553;15228;33.8;3;Scheduled;0
35;16.3849501;48.2149839;14485;32.51;3;Scheduled;0
36;16.5332835;48.2087315;13764;34.15;3;Scheduled;0
37;16.314109;48.2234219;7999;30.64;3;Scheduled;0
38;16.3750993;48.2520737;9071;28.67;3;Scheduled;0
39;16.2811698;48.1932086;432;27.01;2;Scheduled;0
40;16.364901;48.1429277;12341;33.13;3;Scheduled;0
41;16.2808185;48.195939;15870;20.7;2;Scheduled;0
42;16.4516144;48.2825136;4298;33.79;3;Scheduled;0
43;16.4507685;48.2063412;11855;33.31;3;Scheduled;0
44;16.3209273;48.1819349;10125;29.14;2;Scheduled;0
45;16.3247116;48.1553955;5524;32.62;3;Scheduled;0
46;16.4539912;48.1921241;9907;26.22;3;Scheduled;0
47;16.499191;48.2576876;9280;31.46;3;Scheduled;0
48;16.3956912;48.2602471;14639;20.14;3;Scheduled;0
49;16.401073;48.3115095;4247;22.99;3;Scheduled;0
50;16.3252801;48.167685;9083;21.53;2;Scheduled;0
51;16.3832217;48.2400228;9530;31;3;Scheduled;0
52;16.3855829;48.1948736;3871;21.58;3;Scheduled;0
53;16.390707;48.2075665;4492;23.52;3;Scheduled;0
54;16.260718;48.2072103;11219;26.57;3;Scheduled;0
55;16.3294571;48.1537316;11579;24.9;3;Scheduled;0
56;16.3412904;48.2508274;11389;20.18;3;Scheduled;0
57;16.3480501;48.2308415;9341;21.74;3;Scheduled;0
58;16.3110206;48.1704996;15947;26.82;2;Scheduled;0
59;16.3631313;48.1728393;3996;29.78;3;Scheduled;0
60;16.4001573;48.1995143;4668;34.82;3;Scheduled;0
61;16.3870393;48.2111745;6788;24.54;3;Scheduled;0
62;16.3474323;48.1445391;10728;24.39;3;Scheduled;0
63;16.4929343;48.2418577;14769;32.28;3;Scheduled;0
64;16.4555308;48.1550136;8425;22.65;3;Scheduled;0
65;16.3832641;48.2201144;4531;32.15;3;Scheduled;0
66;16.300646;48.1992271;973;28.07;2;Scheduled;0
67;16.3314456;48.1864954;3631;23.11;2;Scheduled;0
68;16.410497;48.2908104;14535;23;3;Scheduled;0
69;16.4633457;48.2035013;6089;34.07;3;Scheduled;0
70;16.4706868;48.1625322;8609;34.6;3;Scheduled;0
71;16.2873059;48.1701162;10489;33.73;3;Scheduled;0
72;16.404292;48.203231;6271;34.82;3;Scheduled;0
73;16.4317561;48.2918404;4906;24.72;3;Scheduled;0
74;16.392703;48.1648567;12445;32.87;3;Scheduled;0
75;16.3678351;48.1744732;4629;30.63;3;Scheduled;0
76;16.4390369;48.2280484;12538;30.78;1;Scheduled;0
77;16.3924841;48.2599186;778;22.93;3;Scheduled;0
78;16.2554795;48.1510304;8729;32.73;3;Scheduled;0
79;16.3358173;48.2191453;10517;23.6;3;Scheduled;0
80;16.3472242;48.1500616;13708;31.24;3;Scheduled;0
81;16.3785504;48.2738465;4720;20.27;3;Scheduled;0
82;16.3449569;48.1687643;10942;25.85;3;Scheduled;0
83;16.3795077;48.2795472;9955;32.96;3;Scheduled;0
84;16.3838485;48.1982897;3841;25.28;3;Scheduled;0
85;16.3653646;48.2299899;2995;29.51;3;Scheduled;0
86;16.2837107;48.1445091;15650;22.66;3;Scheduled;0
87;16.3416843;48.2557822;13488;30.32;3;Scheduled;0
88;16.3771475;48.156077;11734;25.01;3;Scheduled;0
89;16.3619451;48.2455532;12733;22.64;3;Scheduled;0
90;16.2423668;48.2233951;8310;33.27;3;Scheduled;0
91;16.3486508;48.2119465;2580;21.15;3;Scheduled;0
92;16.2545084;48.1928648;1463;21.26;3;Scheduled;0
93;16.4575644;48.2196817;16020;32.53;3;Scheduled;0
94;16.4527774;48.2683841;5511;30.41;1;Scheduled;0
95;16.2715738;48.2050004;1011;20.92;3;Scheduled;0
96;16.3676332;48.2792505;12745;28;3;Scheduled;0
97;16.4128982;48.2197625;2368;27.61;3;Scheduled;0
98;16.3490114;48.1859318;13191;27.81;2;Scheduled;0
99;16.271993;48.1890845;224;23.29;3;Scheduled;0
100;16.4179163;48.1633231;8495;23.44;3;Scheduled;0
101;16.3139077;48.196517;1075;26.14;2;Scheduled;0
102;16.4727707;48.2746746;2126;33.97;3;Scheduled;0
103;16.3619751;48.2551171;14304;25.88;3;Scheduled;0
104;16.3584704;48.1764577;4875;23.42;3;Scheduled;0
105;16.2897956;48.1506554;11039;34.46;3;Scheduled;0
106;16.3306864;48.2127268;13901;20.25;2;Scheduled;0
107;16.4558828;48.2236407;14787;24.74;3;Scheduled;0
108;16.3750073;48.1978739;3891;21.99;3;Scheduled;0
109;16.4038202;48.225188;1660;24.14;3;Scheduled;0
110;16.4029202;48.2789033;9772;23.66;3;Scheduled;0
111;16.3721881;48.2070582;2641;20.18;3;Scheduled;0
112;16.3777505;48.1840812;15924;27.71;3;Scheduled;0
113;16.2936188;48.1957637;444;34.31;2;Scheduled;0
114;16.3679862;48.2027215;701;20.52;3;Scheduled;0
115;16.4558526;48.2646901;12330;27.93;1;Scheduled;0
116;16.4433868;48.2709237;5638;20.59;1;OnDemand;0.83
117;16.4591957;48.2584093;14599;24.95;1;OnDemand;22.64
118;16.4444261;48.2273427;3468;28.15;1;OnDemand;37.12
119;16.3298871;48.1924887;1915;31.02;2;OnDemand;46.14
120;16.4236927;48.2621379;4365;29.4;1;OnDemand;48.48
121;16.4553784;48.2252289;2284;23.18;1;OnDemand;72.46
122;16.3442118;48.1804771;7881;27.1;2;OnDemand;78.82
123;16.4507507;48.2235377;2277;21.94;1;OnDemand;91.3
124;16.4246344;48.2348182;9353;25.14;1;OnDemand;93.38
125;16.4346996;48.2380943;7783;22.29;1;OnDemand;134.67
126;16.2855979;48.2045557;908;24.55;2;OnDemand;139.61
127;16.4136181;48.2369877;671;27.92;1;OnDemand;176.22
128;16.3414305;48.1799375;13920;26.23;2;OnDemand;178.91
129;16.2976418;48.1859447;11104;29.73;2;OnDemand;204.89
130;16.4479906;48.2577178;7772;25.63;1;OnDemand;209.46
131;16.3211478;48.1999632;1262;20.79;2;OnDemand;210.28
132;16.2986426;48.1703196;7140;20.8;2;OnDemand;225.95
133;16.3110251;48.2136779;2001;34.57;2;OnDemand;233.82
134;16.2840399;48.1998682;419;24.66;2;OnDemand;245.42
135;16.3397116;48.1715461;10193;23.55;2;OnDemand;246.61
136;16.3488355;48.1798856;6310;22.45;2;OnDemand;271.9
137;16.328507;48.1996148;2731;29.72;2;OnDemand;287.67
138;16.4509699;48.2437326;10855;27.12;1;OnDemand;314.67
139;16.4176632;48.2555882;12472;30.06;1;OnDemand;318.38
140;16.3300053;48.1912017;3608;25.21;2;OnDemand;325.43
141;16.3356211;48.1780298;11831;29.02;2;OnDemand;341.15
142;16.3208928;48.1934455;2753;31.23;2;OnDemand;346.18
143;16.2889669;48.1818977;3058;26.43;2;OnDemand;353.68
144;16.3014872;48.1860808;15045;23.2;2;OnDemand;354.17
145;16.4330098;48.2656709;4416;23.68;1;OnDemand;365.29
146;16.3290408;48.2100193;1437;33.96;2;OnDemand;367.47
147;16.3411229;48.1905532;3644;27.5;2;OnDemand;384.06
