id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.4603543;48.2231718;13262;33.29;3;Scheduled;0
3;16.3713021;48.1708098;4805;23.61;3;Scheduled;0
4;16.27845;48.1732016;11013;31.36;3;Scheduled;0
5;16.3816115;48.2446664;12703;28.44;3;Scheduled;0
6;16.3174785;48.2229172;12679;24.58;3;Scheduled;0
7;16.399751;48.1887861;8464;30.4;3;Scheduled;0
8;16.4699881;48.2277848;5468;25.04;3;Scheduled;0
9;16.3892948;48.2023366;14288;23.09;3;Scheduled;0
10;16.3635971;48.225016;3275;33.79;3;Scheduled;0
11;16.4609164;48.1454566;3452;20.34;3;Scheduled;0
12;16.4355239;48.2507014;15656;34.46;1;Scheduled;0
13;16.3825067;48.2113874;689;24.74;3;Scheduled;0
14;16.3213189;48.2325712;11850;29.98;3;Scheduled;0
15;16.2823714;48.1679681;10176;28;3;Scheduled;0
16;16.2808093;48.1361538;6786;32.27;3;Scheduled;0
17;16.3615689;48.2442322;14837;22.78;3;Scheduled;0
18;16.4516507;48.247888;14799;25.99;1;Scheduled;0
19;16.4062248;48.2222459;12767;22.68;3;Scheduled;0
20;16.4452072;48.2810792;4913;24.28;3;Scheduled;0
21;16.4323417;48.2521239;10610;29.44;1;Scheduled;0
22;16.2912805;48.1655895;9014;24.5;3;Scheduled;0
23;16.391396;48.2096893;5694;26.66;3;Scheduled;0
24;16.2373279;48.205976;9863;30.95;3;Scheduled;0
25;16.414477;48.1637283;6374;30.02;3;Scheduled;0
26;16.4586627;48.2360925;15648;24.67;1;Scheduled;0
27;16.5176851;48.2099827;9781;27.18;3;Scheduled;0
28;16.4378177;48.2743205;7308;24.37;1;OnDemand;0.17
29;16.4393613;48.2439574;12560;22.73;1;OnDemand;16.62
30;16.3517398;48.1963842;14118;25.41;2;OnDemand;34.96
31;16.427724;48.2398183;11946;33.56;1;OnDemand;40.83
32;16.4301476;48.2422572;7236;25.91;1;OnDemand;88.88
33;16.2957923;48.1880439;15214;31.7;2;OnDemand;96.04
34;16.4044412;48.2509023;7246;24.26;1;OnDemand;96.29
35;16.3088942;48.2130995;6930;32.81;2;OnDemand;124.13
36;16.3542893;48.18884;3717;22.58;2;OnDemand;148.63
37;16.3133654;48.1990315;25;21.19;2;OnDemand;153.65
38;16.333832;48.1950485;1918;24.38;2;OnDemand;163.97
39;16.2797836;48.1966875;453;32.61;2;OnDemand;169.34
40;16.3020645;48.1972657;888;34.18;2;OnDemand;175.01
41;16.4440372;48.266891;9366;20.67;1;OnDemand;182.2
42;16.4588305;48.2415518;10854;31.38;1;OnDemand;214.56
43;16.4346805;48.251588;10002;24.45;1;OnDemand;236.58
44;16.3475056;48.1878612;3668;29.77;2;OnDemand;244.55
45;16.3426569;48.1809819;7874;21.27;2;OnDemand;248.2
46;16.3394577;48.2106796;11424;34.63;2;OnDemand;250.24
47;16.3338109;48.2040564;1998;20.2;2;OnDemand;259.54
48;16.4083913;48.2550221;13624;28.08;1;OnDemand;265.18
49;16.3234702;48.1758059;5327;34.49;2;OnDemand;275.25
50;16.2823471;48.1939739;489;21.52;2;OnDemand;275.66
51;16.4535021;48.2346587;10228;23.85;1;OnDemand;304.74
52;16.4381664;48.2504517;13870;33.43;1;OnDemand;355.6
53;16.2866985;48.1921095;15005;25.82;2;OnDemand;360.29
