id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.4603543;48.2231718;13262;24.86;3;Scheduled;0
3;16.3713021;48.1708098;4805;31;3;Scheduled;0
4;16.27845;48.1732016;11013;25.1;3;Scheduled;0
5;16.3816115;48.2446664;12703;34.65;3;Scheduled;0
6;16.3174785;48.2229172;12679;25.96;3;Scheduled;0
7;16.399751;48.1887861;8464;25.7;3;Scheduled;0
8;16.4699881;48.2277848;5468;28.41;3;Scheduled;0
9;16.3892948;48.2023366;14288;26.96;3;Scheduled;0
10;16.3635971;48.225016;3275;22.95;3;Scheduled;0
11;16.4609164;48.1454566;3452;26.4;3;Scheduled;0
12;16.4355239;48.2507014;15656;21.4;1;Scheduled;0
13;16.3825067;48.2113874;689;21.73;3;Scheduled;0
14;16.3213189;48.2325712;11850;26.6;3;Scheduled;0
15;16.2823714;48.1679681;10176;23.01;3;Scheduled;0
16;16.2808093;48.1361538;6786;26.41;3;Scheduled;0
17;16.3615689;48.2442322;14837;34.71;3;Scheduled;0
18;16.3091728;48.1936237;1063;32.43;2;OnDemand;2.16
19;16.3791031;48.1829194;11931;24.3;3;OnDemand;52.54
20;16.2990945;48.1740763;14067;28.94;2;OnDemand;71.17
21;16.3399682;48.1957006;6609;33.48;2;OnDemand;75.12
22;16.347839;48.1959422;2102;26.8;2;OnDemand;102.53
23;16.4315868;48.2386466;5075;22.21;1;OnDemand;133.09
24;16.3524843;48.1980388;15776;21.93;2;OnDemand;213.18
25;16.4279021;48.2510251;6460;20.37;1;OnDemand;225.1
26;16.3457204;48.215491;5931;31.04;3;OnDemand;225.3
27;16.3088942;48.2130995;6930;25.6;2;OnDemand;271.71
28;16.4348912;48.241793;10286;28.62;1;OnDemand;298.96
29;16.333832;48.1950485;1918;32.38;2;OnDemand;316.15
30;16.2797836;48.1966875;453;32.21;2;OnDemand;325.11
31;16.3020645;48.1972657;888;33.09;2;OnDemand;334.55
32;16.4440372;48.266891;9366;21.66;1;OnDemand;346.55
