id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3389235;48.2536023;12138;32.18;3;Scheduled;0
3;16.3760482;48.1839801;10936;34.91;3;Scheduled;0
4;16.4472271;48.206604;2254;21.41;3;Scheduled;0
5;16.2970579;48.1437345;6858;27.73;3;Scheduled;0
6;16.4625429;48.2433252;13176;20.75;1;Scheduled;0
7;16.354337;48.2305485;1832;21.86;3;Scheduled;0
8;16.3872213;48.1930981;3796;32.83;3;Scheduled;0
9;16.3311692;48.1915548;13533;24.42;2;Scheduled;0
10;16.4243684;48.2459086;7238;29.21;1;Scheduled;0
11;16.2495471;48.2144965;1526;21.71;3;Scheduled;0
12;16.3865328;48.194975;15762;25.17;3;Scheduled;0
13;16.3915419;48.2113848;4482;22.61;3;Scheduled;0
14;16.3752207;48.2003333;3877;33.4;3;Scheduled;0
15;16.2675426;48.1879346;825;20.91;3;Scheduled;0
16;16.3655755;48.2467432;13230;21.29;3;Scheduled;0
17;16.291986;48.1658331;9012;34.17;3;Scheduled;0
18;16.3486708;48.138177;9035;21.12;3;Scheduled;0
19;16.2773099;48.2010451;3599;29.52;3;Scheduled;0
20;16.3368428;48.1942093;6041;33.67;2;Scheduled;0
21;16.5224519;48.212204;9188;26.37;3;Scheduled;0
22;16.4332118;48.2514805;14463;20.36;1;Scheduled;0
23;16.4432392;48.2340148;13850;23.84;1;Scheduled;0
24;16.4278829;48.250683;14792;21.61;1;Scheduled;0
25;16.522462;48.2338943;9173;21.92;3;Scheduled;0
26;16.2874785;48.168866;15067;26.88;3;Scheduled;0
27;16.4304257;48.3022452;12282;24.18;3;Scheduled;0
28;16.3592903;48.2184532;14153;31.52;3;Scheduled;0
29;16.4160637;48.2999435;9300;28.6;3;Scheduled;0
30;16.3573443;48.2074172;13433;30.14;3;Scheduled;0
31;16.3752976;48.2494937;12761;25.07;3;Scheduled;0
32;16.3752338;48.1975643;3890;29.2;3;Scheduled;0
33;16.3309683;48.2233015;1648;22.91;3;Scheduled;0
34;16.3552954;48.1844088;2041;22.12;3;Scheduled;0
35;16.3001086;48.1970493;949;22.05;2;Scheduled;0
36;16.3627463;48.2194294;15543;31.13;3;Scheduled;0
37;16.412053;48.173702;6235;25.87;3;Scheduled;0
38;16.4525617;48.2055107;6412;29.26;3;Scheduled;0
39;16.4102084;48.1700944;9678;30.19;3;Scheduled;0
40;16.3972388;48.1536281;9622;23.2;3;Scheduled;0
41;16.4494396;48.2598309;4330;23.39;1;Scheduled;0
42;16.3559719;48.1801633;15413;27.32;3;Scheduled;0
43;16.3341981;48.2307016;5037;24.71;3;Scheduled;0
44;16.4776923;48.2090324;2193;34.78;3;Scheduled;0
45;16.3046316;48.2325686;11727;22.79;3;Scheduled;0
46;16.3493151;48.2299392;3263;32.46;3;Scheduled;0
47;16.4207177;48.2343625;664;32.36;1;Scheduled;0
48;16.3880249;48.2082087;4489;25.7;3;Scheduled;0
49;16.3062124;48.2088618;2857;33.74;2;Scheduled;0
50;16.4076235;48.1407662;8703;25.07;3;Scheduled;0
51;16.5440044;48.2122971;8819;30.11;3;Scheduled;0
52;16.4359625;48.2368372;4343;28.1;1;Scheduled;0
53;16.3769443;48.2100813;11271;29.67;3;Scheduled;0
54;16.3437709;48.2160559;14803;26.14;3;Scheduled;0
55;16.4133214;48.2325676;11995;26.8;1;Scheduled;0
56;16.4278807;48.2472767;8595;21.18;1;Scheduled;0
57;16.3654881;48.2171758;364;20.37;3;Scheduled;0
58;16.2827508;48.195297;490;25.21;2;Scheduled;0
59;16.3682287;48.2442366;12903;33.66;3;Scheduled;0
60;16.5350384;48.259622;8939;32.42;3;Scheduled;0
61;16.3419359;48.2526573;8124;22.41;3;Scheduled;0
62;16.4097376;48.2525574;11386;31.61;1;Scheduled;0
63;16.4322658;48.1701029;7630;22.86;3;Scheduled;0
64;16.526985;48.2307917;15685;24.54;3;Scheduled;0
65;16.3751151;48.2309853;15508;34.67;3;Scheduled;0
66;16.403024;48.3035742;9306;31.86;3;Scheduled;0
67;16.3839743;48.162368;9058;20.43;3;Scheduled;0
68;16.479058;48.234772;10311;24.04;3;Scheduled;0
69;16.2967007;48.2382103;11826;32.68;3;Scheduled;0
70;16.449788;48.2313161;5041;33.38;1;Scheduled;0
71;16.3793199;48.1696384;5199;23.1;3;Scheduled;0
72;16.2185703;48.1239581;14243;25.51;3;Scheduled;0
73;16.4925838;48.2613827;10247;30.03;3;Scheduled;0
74;16.3176933;48.1615322;5600;33.26;3;Scheduled;0
75;16.3668157;48.2159336;1489;27.37;3;Scheduled;0
76;16.2940389;48.2349245;11083;24.93;3;Scheduled;0
77;16.3408749;48.2158223;2557;20.59;3;Scheduled;0
78;16.4655256;48.2035214;13115;28.61;3;Scheduled;0
79;16.4237122;48.2869972;12668;20.93;3;Scheduled;0
80;16.3750401;48.217657;4185;20.07;3;Scheduled;0
81;16.3891173;48.2187132;12414;31.6;3;Scheduled;0
82;16.2341853;48.21177;4832;34.81;3;Scheduled;0
83;16.3118683;48.2596399;13838;23.97;3;Scheduled;0
84;16.3106105;48.2469959;6005;28.06;3;Scheduled;0
85;16.3355254;48.1497227;14435;20.68;3;Scheduled;0
86;16.3635983;48.2232777;3280;34.22;3;Scheduled;0
87;16.4333608;48.2429621;14483;26.68;1;Scheduled;0
88;16.4683505;48.2152269;2172;24.57;3;Scheduled;0
89;16.2355583;48.2138342;4849;31.37;3;Scheduled;0
90;16.4400871;48.2748209;7306;23.82;1;Scheduled;0
91;16.4028417;48.2411324;13960;20.39;3;Scheduled;0
92;16.4447632;48.2617247;5635;27.26;1;Scheduled;0
93;16.4658284;48.1566854;12290;34.69;3;Scheduled;0
94;16.4031117;48.1539204;9627;26.79;3;Scheduled;0
95;16.3671744;48.2117373;4762;22.12;3;Scheduled;0
96;16.4455391;48.256078;4322;27.38;1;Scheduled;0
97;16.4120693;48.1745099;15363;27.2;3;Scheduled;0
98;16.5339195;48.2281031;8218;24.7;3;Scheduled;0
99;16.4693095;48.199043;14575;25.12;3;Scheduled;0
100;16.3749653;48.2529758;13480;21.12;3;Scheduled;0
101;16.3135091;48.148937;11685;23.59;3;Scheduled;0
102;16.2982426;48.2237241;14465;28.36;3;Scheduled;0
