id;longitude;latitude;request_node;service_time_min;cluster;type;arrival_time
1;16.4371334;48.1793636;15824;0;3;Depot;0
2;16.3083212;48.2233666;8003;32.81;3;Scheduled;0
3;16.369448;48.2235657;4774;25.21;3;Scheduled;0
4;16.29052;48.2125488;10368;21.97;2;Scheduled;0
5;16.3195395;48.1560293;13217;25.62;3;Scheduled;0
6;16.2771417;48.1542445;9724;29.47;3;Scheduled;0
7;16.3898564;48.1432395;12758;25.85;3;Scheduled;0
8;16.2731241;48.1879173;10538;30.34;3;Scheduled;0
9;16.4047518;48.1846417;8461;30.34;3;Scheduled;0
10;16.3974802;48.138088;4049;28.32;3;Scheduled;0
11;16.3778727;48.213534;13498;26.44;3;Scheduled;0
12;16.335199;48.2471619;11570;26.79;3;Scheduled;0
13;16.5234499;48.214644;12256;24.6;3;Scheduled;0
14;16.3286983;48.1385561;8788;28.68;3;Scheduled;0
15;16.3381316;48.2085805;1300;33.66;2;Scheduled;0
16;16.3530939;48.2519371;14261;22.14;3;Scheduled;0
17;16.3508677;48.1346426;15853;26.23;3;Scheduled;0
18;16.3835525;48.207399;8521;23.16;3;Scheduled;0
19;16.3776526;48.1981238;1798;26.43;3;Scheduled;0
20;16.3199041;48.1543411;12104;21.99;3;Scheduled;0
21;16.3377833;48.1520489;13902;26.9;3;Scheduled;0
22;16.3506555;48.1976346;9940;34.14;2;Scheduled;0
23;16.5363225;48.2586376;8228;31.43;3;Scheduled;0
24;16.37654;48.2872829;1128;33.99;3;Scheduled;0
25;16.4875304;48.2236388;8920;27.06;3;Scheduled;0
26;16.3166329;48.1657007;877;29.05;2;Scheduled;0
27;16.4095373;48.1592177;8676;27.27;3;Scheduled;0
28;16.3427475;48.230516;7844;21.63;3;Scheduled;0
29;16.4206226;48.3022376;5921;23.72;3;Scheduled;0
30;16.2735734;48.1662936;15209;27.48;3;Scheduled;0
31;16.4126956;48.280174;6525;25.59;3;Scheduled;0
32;16.4591062;48.2435793;15960;34.02;1;Scheduled;0
33;16.2946815;48.2348184;12203;27.86;3;Scheduled;0
34;16.4439597;48.2150632;5070;24.76;3;Scheduled;0
35;16.2897255;48.150328;11040;24.17;3;Scheduled;0
36;16.3101655;48.2147816;2899;31.81;2;Scheduled;0
37;16.5234826;48.2060545;7074;30.54;3;Scheduled;0
38;16.2212772;48.2072427;14661;22.48;3;Scheduled;0
39;16.3364307;48.1773084;10569;20.97;2;Scheduled;0
40;16.3691095;48.1759223;4649;31.32;3;Scheduled;0
41;16.2751889;48.154487;9637;29.31;3;Scheduled;0
42;16.4812858;48.2172117;2158;22.54;3;Scheduled;0
43;16.3738399;48.1846421;3475;20.93;3;Scheduled;0
44;16.3669;48.2001445;1947;21.64;3;Scheduled;0
45;16.3269092;48.2165143;2579;25.73;2;Scheduled;0
46;16.2447059;48.217838;1529;22.54;3;Scheduled;0
47;16.3256252;48.1909101;14891;24.48;2;Scheduled;0
48;16.3593165;48.2172429;15224;22.88;3;Scheduled;0
49;16.5207971;48.2110129;12630;23.86;3;Scheduled;0
50;16.434294;48.2529402;14917;22.72;1;Scheduled;0
51;16.4193419;48.2832468;7288;27.16;3;Scheduled;0
52;16.4704531;48.2542181;7417;31.56;1;OnDemand;0.88
53;16.4471977;48.2400316;15012;20.42;1;OnDemand;10
54;16.4421008;48.2485939;7215;27.91;1;OnDemand;12.92
55;16.4260614;48.2680695;15963;33.2;1;OnDemand;21.76
56;16.4481685;48.2599743;8594;25.6;1;OnDemand;33.98
57;16.4051379;48.2569486;1816;20.72;1;OnDemand;37.46
58;16.301868;48.192121;13748;22.08;2;OnDemand;40.87
59;16.4598374;48.2408557;13976;24.82;1;OnDemand;57.66
60;16.457939;48.2280799;11658;22.32;1;OnDemand;69.55
61;16.4523929;48.2487411;14797;21.98;1;OnDemand;71.85
62;16.4667879;48.2481022;13982;23.32;1;OnDemand;89.41
63;16.3299769;48.203845;2825;23.4;2;OnDemand;93.84
64;16.3434316;48.1915825;10770;21.97;2;OnDemand;97.51
65;16.4512762;48.244705;7464;34.72;1;OnDemand;99.52
66;16.4225607;48.2475658;7838;24.91;1;OnDemand;121.18
67;16.3196157;48.1970157;15981;27.6;2;OnDemand;132.24
68;16.4578308;48.2455037;11958;30.22;1;OnDemand;142.81
69;16.4423457;48.253338;7502;21.49;1;OnDemand;151.4
70;16.2976041;48.1944269;839;21.78;2;OnDemand;156.48
71;16.2838738;48.1855933;3036;20.76;2;OnDemand;158.66
72;16.451757;48.2469058;10723;33.94;1;OnDemand;159.33
73;16.3281215;48.2042595;2827;30.11;2;OnDemand;181.52
74;16.4386927;48.2576225;13503;21.42;1;OnDemand;187.47
75;16.442339;48.2341939;7391;27.39;1;OnDemand;189.76
76;16.3261491;48.210463;2398;26.92;2;OnDemand;191.38
77;16.4491715;48.2556169;10003;25.63;1;OnDemand;208.18
78;16.4167244;48.2309491;13473;34.87;1;OnDemand;213.25
79;16.3253316;48.1681874;10730;22.65;2;OnDemand;213.91
80;16.3492477;48.1841165;6627;32.2;2;OnDemand;216.73
81;16.4422162;48.2531655;7499;21.03;1;OnDemand;229.45
82;16.4269294;48.2576314;7231;26.01;1;OnDemand;230.01
83;16.3366447;48.1947991;14765;22.12;2;OnDemand;233.47
84;16.3351329;48.182767;10350;22.9;2;OnDemand;249.76
85;16.286709;48.2101082;891;32.62;2;OnDemand;268.73
86;16.3386305;48.1844058;10343;30.8;2;OnDemand;271.66
87;16.34785;48.206648;1481;24.01;2;OnDemand;277.54
88;16.4420406;48.2501168;4333;27.43;1;OnDemand;289.46
89;16.2891753;48.1923482;955;21.25;2;OnDemand;296.13
90;16.3452139;48.1985695;2070;25.31;2;OnDemand;297.02
91;16.4475056;48.2363373;4352;34.54;1;OnDemand;304.53
92;16.3253168;48.2153059;10337;29.37;2;OnDemand;307.74
93;16.3091057;48.1908249;2808;29.97;2;OnDemand;309.82
94;16.3234003;48.2160609;2908;24.69;2;OnDemand;311.5
95;16.2947024;48.1873541;36;26.09;2;OnDemand;312.66
96;16.303968;48.2144948;11338;34.94;2;OnDemand;340.01
97;16.3359352;48.1957753;1923;32.83;2;OnDemand;364.85
